date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,volatility,volume_ma20,day_of_week,month,year,next_day_close,price_up
2015-07-06 00:00:00-04:00,38.0,39.75,36.0,36.709999084472656,5866600,0.0,0.0,PYPL,Financial Services,Credit Services,-0.0024516522700203103,35.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,0,7,2015,36.619998931884766,0
2015-07-07 00:00:00-04:00,37.720001220703125,37.810001373291016,36.0,36.619998931884766,7359000,0.0,0.0,PYPL,Financial Services,Credit Services,-0.0024516522700203103,35.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,1,7,2015,34.70000076293945,0
2015-07-08 00:00:00-04:00,36.34000015258789,36.36000061035156,34.529998779296875,34.70000076293945,5387700,0.0,0.0,PYPL,Financial Services,Credit Services,-0.05243031744803206,35.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,2,7,2015,34.5,0
2015-07-09 00:00:00-04:00,35.099998474121094,35.52000045776367,33.9900016784668,34.5,3760100,0.0,0.0,PYPL,Financial Services,Credit Services,-0.005763710620809492,35.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,3,7,2015,34.689998626708984,1
2015-07-10 00:00:00-04:00,34.65999984741211,35.189998626708984,33.97999954223633,34.689998626708984,4472800,0.0,0.0,PYPL,Financial Services,Credit Services,0.005507206571274903,35.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,4,7,2015,36.779998779296875,1
2015-07-13 00:00:00-04:00,35.59000015258789,37.5,35.5,36.779998779296875,7626000,0.0,0.0,PYPL,Financial Services,Credit Services,0.06024791684421493,35.45799942016602,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,0,7,2015,36.93000030517578,1
2015-07-14 00:00:00-04:00,36.9900016784668,37.7400016784668,36.599998474121094,36.93000030517578,4653300,0.0,0.0,PYPL,Financial Services,Credit Services,0.004078345047780152,35.51999969482422,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,1,7,2015,37.5099983215332,1
2015-07-15 00:00:00-04:00,37.97999954223633,38.20000076293945,37.029998779296875,37.5099983215332,13072800,0.0,0.0,PYPL,Financial Services,Credit Services,0.015705334729610998,36.08199920654297,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,2,7,2015,38.630001068115234,1
2015-07-16 00:00:00-04:00,38.81999969482422,39.970001220703125,38.08000183105469,38.630001068115234,21348500,0.0,0.0,PYPL,Financial Services,Credit Services,0.02985877890426547,36.907999420166014,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,3,7,2015,38.38999938964844,0
2015-07-17 00:00:00-04:00,39.41999816894531,40.20000076293945,38.18000030517578,38.38999938964844,45720200,0.0,0.0,PYPL,Financial Services,Credit Services,-0.006212831266652286,37.6479995727539,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,4,7,2015,40.470001220703125,1
2015-07-20 00:00:00-04:00,41.459999084472656,42.54999923706055,39.79999923706055,40.470001220703125,52286500,0.0,0.0,PYPL,Financial Services,Credit Services,0.054180824801355554,38.386000061035155,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,0,7,2015,39.349998474121094,0
2015-07-21 00:00:00-04:00,41.08000183105469,41.11000061035156,39.119998931884766,39.349998474121094,32954600,0.0,0.0,PYPL,Financial Services,Credit Services,-0.027674887887304433,38.869999694824216,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,1,7,2015,38.38999938964844,0
2015-07-22 00:00:00-04:00,39.349998474121094,39.720001220703125,38.099998474121094,38.38999938964844,25363900,0.0,0.0,PYPL,Financial Services,Credit Services,-0.02439641986527674,39.045999908447264,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,2,7,2015,37.0099983215332,0
2015-07-23 00:00:00-04:00,38.7400016784668,38.75,36.93000030517578,37.0099983215332,19250200,0.0,0.0,PYPL,Financial Services,Credit Services,-0.03594688955601655,38.72199935913086,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,3,7,2015,37.0,0
2015-07-24 00:00:00-04:00,37.709999084472656,38.0,36.90999984741211,37.0,14274300,0.0,0.0,PYPL,Financial Services,Credit Services,-0.00027015190452972515,38.443999481201175,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,4,7,2015,36.38999938964844,0
2015-07-27 00:00:00-04:00,36.779998779296875,37.380001068115234,36.220001220703125,36.38999938964844,16179900,0.0,0.0,PYPL,Financial Services,Credit Services,-0.01648650298247467,37.62799911499023,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,0,7,2015,37.599998474121094,1
2015-07-28 00:00:00-04:00,37.189998626708984,38.0,36.83000183105469,37.599998474121094,18986000,0.0,0.0,PYPL,Financial Services,Credit Services,0.03325086850143921,37.27799911499024,37.33849964141846,36.61839973449707,0.02802647534817991,16833825.0,1,7,2015,37.95000076293945,1
