date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,volatility,volume_ma20,day_of_week,month,year,next_day_close,price_up
2015-05-13 00:00:00-04:00,25.116393614300037,25.606736179523175,25.116393614300037,25.40437126159668,20470800,0.0,0.0,INTC,Technology,Semiconductors,0.010110511834525937,25.709474182128908,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,2,5,2015,25.661222457885742,1
2015-05-14 00:00:00-04:00,25.57560674577706,25.785753593028428,25.50555779669327,25.661222457885742,21098900,0.0,0.0,INTC,Technology,Semiconductors,0.010110511834525937,25.709474182128908,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,3,5,2015,25.676780700683594,1
2015-05-15 00:00:00-04:00,25.754611520925298,25.777960173186717,25.489982575425834,25.676780700683594,17149700,0.0,0.0,INTC,Technology,Semiconductors,0.000606293906043831,25.709474182128908,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,4,5,2015,26.003677368164062,1
2015-05-18 00:00:00-04:00,25.668999449724346,26.003677368164062,25.56781699392595,26.003677368164062,23689500,0.0,0.0,INTC,Technology,Semiconductors,0.012731217020199415,25.709474182128908,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,0,5,2015,25.801319122314453,0
2015-05-19 00:00:00-04:00,25.964765672675636,25.980332434956175,25.676787993126457,25.801319122314453,21867100,0.0,0.0,INTC,Technology,Semiconductors,-0.0077819088040737006,25.709474182128908,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,1,5,2015,25.97254180908203,1
2015-05-20 00:00:00-04:00,25.7312644698851,26.073724256937073,25.692346088286936,25.97254180908203,21359800,0.0,0.0,INTC,Technology,Semiconductors,0.006636198946103233,25.823108291625978,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,2,5,2015,26.112640380859375,1
2015-05-21 00:00:00-04:00,25.848011411683196,26.12042524501335,25.73904706597343,26.112640380859375,21269800,0.0,0.0,INTC,Technology,Semiconductors,0.00539410323437628,25.913391876220704,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,3,5,2015,26.034809112548828,0
2015-05-22 00:00:00-04:00,26.050375871537298,26.081506420458545,25.933626663651623,26.034809112548828,20845000,0.0,0.0,INTC,Technology,Semiconductors,-0.0029805974108845223,25.98499755859375,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,4,5,2015,25.762393951416016,0
2015-05-26 00:00:00-04:00,25.894709911446846,25.910276669630207,25.560032033143354,25.762393951416016,28594500,0.0,0.0,INTC,Technology,Semiconductors,-0.010463497541124966,25.93674087524414,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,1,5,2015,26.237173080444336,1
2015-05-27 00:00:00-04:00,25.840231087082902,26.346137432776654,25.78574891091674,26.237173080444336,30172700,0.0,0.0,INTC,Technology,Semiconductors,0.018429154135430226,26.023911666870116,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,2,5,2015,26.470672607421875,1
2015-05-28 00:00:00-04:00,26.260528735136273,26.579639945531934,26.21382844737482,26.470672607421875,27065700,0.0,0.0,INTC,Technology,Semiconductors,0.008899568801166824,26.123537826538087,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,3,5,2015,26.82091522216797,1
2015-05-29 00:00:00-04:00,26.649686785361688,27.04662880824913,26.626335158799268,26.82091522216797,43545500,0.0,0.0,INTC,Technology,Semiconductors,0.013231345494707725,26.265192794799805,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,4,5,2015,26.39283561706543,0
2015-06-01 00:00:00-04:00,26.75086216602202,26.92209354554721,26.213822342587136,26.39283561706543,46734500,0.0,0.0,INTC,Technology,Semiconductors,-0.015960663592446078,26.336798095703124,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,0,6,2015,25.894716262817383,0
2015-06-02 00:00:00-04:00,26.182693937204995,26.268309643685267,25.793533794335584,25.894716262817383,36351100,0.0,0.0,INTC,Technology,Semiconductors,-0.018873279153300504,26.363262557983397,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,1,6,2015,25.47441291809082,0
2015-06-03 00:00:00-04:00,25.81687264485352,25.871357775687834,25.365448594532467,25.47441291809082,38138700,0.0,0.0,INTC,Technology,Semiconductors,-0.01623123962667561,26.210710525512695,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,2,6,2015,25.14752769470215,0
2015-06-04 00:00:00-04:00,25.303189365423524,25.466638870170648,25.061911994371762,25.14752769470215,33761800,0.0,0.0,INTC,Technology,Semiconductors,-0.012831904092931334,25.94608154296875,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,3,6,2015,24.78171730041504,0
2015-06-05 00:00:00-04:00,25.124177147381676,25.139743908933273,24.77393391963924,24.78171730041504,27778500,0.0,0.0,INTC,Technology,Semiconductors,-0.014546574865257011,25.538241958618165,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,4,6,2015,24.361417770385742,0
2015-06-08 00:00:00-04:00,24.758361187051126,24.867327007104667,24.291368844825513,24.361417770385742,38171600,0.0,0.0,INTC,Technology,Semiconductors,-0.016960064749921844,25.131958389282225,25.65498991012573,24.496382484436037,0.012478657752803593,29268935.0,0,6,2015,24.3225040435791,0
