date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,volatility,volume_ma20,day_of_week,month,year,next_day_close,price_up
2015-05-13 00:00:00-04:00,26.40294425942572,26.590158348376292,26.30814409744868,26.35616683959961,25046000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.016577820214496386,26.58936004638672,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,2,5,2015,26.793094635009766,1
2015-05-14 00:00:00-04:00,26.562685342570564,26.822953893335555,26.495007014732,26.793094635009766,28078000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.016577820214496386,26.58936004638672,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,3,5,2015,26.566667556762695,0
2015-05-15 00:00:00-04:00,26.83191171497603,26.83658926703144,26.393985395574358,26.566667556762695,39426000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-0.008450949072198788,26.58936004638672,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,4,5,2015,26.489532470703125,0
2015-05-18 00:00:00-04:00,26.475101160097523,26.61493794013303,26.317845055395217,26.489532470703125,40068000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-0.002903453581250326,26.58936004638672,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,0,5,2015,26.7413387298584,1
2015-05-19 00:00:00-04:00,26.573134808097524,26.90556179699558,26.526357393322854,26.7413387298584,39338000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.009505877819239172,26.58936004638672,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,1,5,2015,26.836389541625977,1
2015-05-20 00:00:00-04:00,26.797573833241714,27.01803004758439,26.522974574989046,26.836389541625977,28616000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.003554452255654983,26.685404586791993,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,2,5,2015,26.99762535095215,1
2015-05-21 00:00:00-04:00,26.77069954518676,27.063811569711124,26.672664590098535,26.99762535095215,29254000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.006008103626461425,26.72631072998047,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,3,5,2015,26.878192901611328,0
2015-05-22 00:00:00-04:00,26.880182379864276,27.081229788124524,26.8483336426031,26.878192901611328,23524000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-0.004423813123868303,26.788615798950197,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,4,5,2015,26.490528106689453,0
2015-05-26 00:00:00-04:00,26.77916192200194,26.82295512321635,26.369103487968346,26.490528106689453,48130000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-0.01442302301873255,26.78881492614746,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,1,5,2015,26.862268447875977,1
2015-05-27 00:00:00-04:00,26.514415377915665,26.900089417826802,26.460173618421365,26.862268447875977,30500000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.014032953200832976,26.813000869750976,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,2,5,2015,26.86176872253418,0
2015-05-28 00:00:00-04:00,26.77368495744784,26.90307317427445,26.686100460254124,26.86176872253418,20596000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-1.860324427804816e-05,26.81807670593262,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,3,5,2015,26.480079650878906,0
2015-05-29 00:00:00-04:00,26.741840342075342,26.804543083649797,26.44723617125494,26.480079650878906,51948000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,-0.014209379717243897,26.714567565917967,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,4,5,2015,26.57363510131836,1
2015-06-01 00:00:00-04:00,26.712976418620322,26.712976418620322,26.36313386413705,26.57363510131836,38086000,0.0,0.0,GOOG,Communication Services,Internet Content & Information,0.003533050189913123,26.653656005859375,26.6516152381897,27.245631866455078,0.009825869840034635,33313900.0,0,6,2015,26.831911087036133,1
