date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,volatility,volume_ma20,day_of_week,month,year,next_day_close,price_up
2015-05-13 00:00:00-04:00,164.2411315375547,165.28980937762196,163.73318172474194,165.0276336669922,2143300,0.0,0.0,GS,Financial Services,Capital Markets,0.005907676114035532,166.65470275878906,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,2,5,2015,166.0025634765625,1
2015-05-14 00:00:00-04:00,165.76497769998997,166.21558434648074,165.0276179599438,166.0025634765625,1957000,0.0,0.0,GS,Financial Services,Capital Markets,0.005907676114035532,166.65470275878906,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,3,5,2015,166.28927612304688,1
2015-05-15 00:00:00-04:00,165.94517999521082,166.28927612304688,165.34710904691642,166.28927612304688,1742900,0.0,0.0,GS,Financial Services,Capital Markets,0.0017271579455149233,166.65470275878906,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,4,5,2015,167.67388916015625,1
2015-05-18 00:00:00-04:00,166.02712795317092,168.09990586436223,166.01893965159059,167.67388916015625,2164600,0.0,0.0,GS,Financial Services,Capital Markets,0.008326532350076521,166.65470275878906,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,0,5,2015,168.2801513671875,1
2015-05-19 00:00:00-04:00,167.94425597955518,168.93557804023726,167.58377068431662,168.2801513671875,2370100,0.0,0.0,GS,Financial Services,Capital Markets,0.0036157222216761653,166.65470275878906,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,1,5,2015,168.01797485351562,0
2015-05-20 00:00:00-04:00,168.0917070668061,168.73894538672818,167.25603781251183,168.01797485351562,1831200,0.0,0.0,GS,Financial Services,Capital Markets,-0.0015579764549878972,167.25277099609374,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,2,5,2015,167.91143798828125,0
2015-05-21 00:00:00-04:00,167.62469748134868,168.1244587947569,167.2805888710759,167.91143798828125,2225000,0.0,0.0,GS,Financial Services,Capital Markets,-0.0006340801650969174,167.6345458984375,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,3,5,2015,170.24644470214844,1
2015-05-22 00:00:00-04:00,167.6739051227269,170.62330663030207,167.6493277144223,170.24644470214844,3040400,0.0,0.0,GS,Financial Services,Capital Markets,0.013906180197385654,168.4259796142578,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,4,5,2015,169.08306884765625,0
2015-05-26 00:00:00-04:00,170.01704787045773,170.01704787045773,167.95245805644524,169.08306884765625,3336300,0.0,0.0,GS,Financial Services,Capital Markets,-0.006833481054641433,168.70781555175782,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,1,5,2015,171.2787322998047,1
2015-05-27 00:00:00-04:00,169.50089560311343,171.7866820699379,168.665226222229,171.2787322998047,3011500,0.0,0.0,GS,Financial Services,Capital Markets,0.012985708546174646,169.30753173828126,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,2,5,2015,171.3362579345703,1
2015-05-28 00:00:00-04:00,171.007528757552,171.4266603392825,170.35005786330103,171.3362579345703,3084900,0.65,0.0,GS,Financial Services,Capital Markets,0.00033585976491767866,169.9711883544922,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,3,5,2015,169.45425415039062,0
2015-05-29 00:00:00-04:00,171.13079295770586,171.16367339836304,168.98580192262952,169.45425415039062,2255500,0.0,0.0,GS,Financial Services,Capital Markets,-0.010984270386589112,170.27975158691407,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,4,5,2015,170.78561401367188,1
2015-06-01 00:00:00-04:00,170.38292268976267,171.61567580092267,170.02952694365266,170.78561401367188,2088200,0.0,0.0,GS,Financial Services,Capital Markets,0.007856750896909626,170.38758544921876,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,0,6,2015,169.6514892578125,0
2015-06-02 00:00:00-04:00,169.99667118898338,170.8102802747338,169.01045859743348,169.6514892578125,2230700,0.0,0.0,GS,Financial Services,Capital Markets,-0.006640634004270285,170.50126953125,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,1,6,2015,171.18011474609375,1
2015-06-03 00:00:00-04:00,170.54731042537674,172.7251695347843,169.93093378608611,171.18011474609375,2417000,0.0,0.0,GS,Financial Services,Capital Markets,0.009010386498631062,170.4815460205078,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,2,6,2015,171.6567840576172,1
2015-06-04 00:00:00-04:00,170.61306195788185,172.63477034998962,170.1199556211548,171.6567840576172,3462500,0.0,0.0,GS,Financial Services,Capital Markets,0.002784606799863809,170.5456512451172,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,3,6,2015,172.9552459716797,1
2015-06-05 00:00:00-04:00,173.16070480807755,174.17978515108734,171.3937638311408,172.9552459716797,3225100,0.0,0.0,GS,Financial Services,Capital Markets,0.007564291275704349,171.245849609375,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,4,6,2015,172.412841796875,0
2015-06-08 00:00:00-04:00,173.5305384343709,173.98255040913264,172.13342077255425,172.412841796875,2180700,0.0,0.0,GS,Financial Services,Capital Markets,-0.0031360955359139853,171.57129516601563,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,0,6,2015,171.78004455566406,0
2015-06-09 00:00:00-04:00,172.5854397632997,172.94704935780933,170.629467433114,171.78004455566406,2278800,0.0,0.0,GS,Financial Services,Capital Markets,-0.003670244249882826,171.99700622558595,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,1,6,2015,175.15774536132812,1
2015-06-10 00:00:00-04:00,172.35528423692023,175.37963184292934,172.05942305457495,175.15774536132812,2677300,0.0,0.0,GS,Financial Services,Capital Markets,0.019662940561000708,172.79253234863282,169.80907821655273,172.18710266113283,0.007691358087530262,2486150.0,2,6,2015,175.82350158691406,1
2015-06-11 00:00:00-04:00,175.19068469490693,176.37412990689387,174.9441315190404,175.82350158691406,2024100,0.0,0.0,GS,Financial Services,Capital Markets,0.00380089515432247,173.6258758544922,170.34887161254883,172.18710266113283,0.007691358087530262,2480190.0,3,6,2015,175.1002655029297,0
2015-06-12 00:00:00-04:00,175.44543489998108,175.8810067015136,174.2373357401941,175.1002655029297,2006200,0.0,0.0,GS,Financial Services,Capital Markets,-0.004113421001497142,174.05487976074218,170.8037567138672,172.18710266113283,0.007830924789811622,2482650.0,4,6,2015,174.0318603515625,0
2015-06-15 00:00:00-04:00,173.3168675641216,174.50852638992748,172.89773602324468,174.0318603515625,1903800,0.0,0.0,GS,Financial Services,Capital Markets,-0.00610167636410186,174.3786834716797,171.19088592529297,172.18710266113283,0.00807402651008424,2490695.0,0,6,2015,175.51116943359375,1
2015-06-16 00:00:00-04:00,174.10583789476064,175.51939581349018,173.51411539202672,175.51116943359375,1954200,0.0,0.0,GS,Financial Services,Capital Markets,0.008500219896764305,175.12490844726562,171.58274993896484,172.18710266113283,0.008080930158506338,2480175.0,1,6,2015,174.99343872070312,0
2015-06-17 00:00:00-04:00,175.5358531966978,176.28372656145868,174.69758995948646,174.99343872070312,1778400,0.0,0.0,GS,Financial Services,Capital Markets,-0.0029498448136460187,175.09204711914063,171.9184143066406,172.18710266113283,0.008158407107010398,2450590.0,2,6,2015,176.36590576171875,1
