ds,y,open,high,low,volume,ma5,ma20,ma50,volatility,volume_ma20,return,next_day_y,price_up
2015-05-13 00:00:00-04:00,128.9715576171875,128.78557405754017,129.77752241374682,128.51101788853887,2679400,130.0555877685547,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0160690369935685,131.04400634765625,1
2015-05-14 00:00:00-04:00,131.04400634765625,130.08747917556775,131.3008452250852,129.88376492992904,3495800,130.0555877685547,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0160690369935685,130.08746337890625,0
2015-05-15 00:00:00-04:00,130.08746337890625,131.1236976442679,131.3451155688566,129.60919309379926,3368900,130.0555877685547,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0072994026618227,129.9368896484375,0
2015-05-18 00:00:00-04:00,129.9368896484375,130.08745220250898,130.4062945270946,129.57376103988344,2153200,130.0555877685547,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0011574807176474,130.23802185058594,1
2015-05-19 00:00:00-04:00,130.23802185058594,130.35314997804306,130.87570653449157,129.95460042917134,2366400,130.0555877685547,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0023175266312991,129.68006896972656,0
2015-05-20 00:00:00-04:00,129.68006896972656,130.31775377458044,130.49488543942212,129.39666100883582,2104000,130.1972900390625,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0042841013164303,130.5037384033203,1
2015-05-21 00:00:00-04:00,130.5037384033203,129.8040501494193,130.82258077544313,129.39664871043257,2676400,130.0892364501953,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0063515499346782,128.25411987304688,0
2015-05-22 00:00:00-04:00,128.25411987304688,130.4240128886262,130.43287825498223,128.24526802096884,3878000,129.72256774902343,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0172379623587565,126.4739227294922,0
2015-05-26 00:00:00-04:00,126.4739227294922,127.83785121486976,127.9175584252414,125.9070933763865,3476800,129.02997436523438,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0138802335965255,126.65106201171876,1
2015-05-27 00:00:00-04:00,126.65106201171876,127.0230425301796,127.31531583345854,126.2790814932579,2837100,128.31258239746094,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0014005992571719,126.05770874023438,0
2015-05-28 00:00:00-04:00,126.05770874023438,126.21712322774307,128.67929052845585,125.3934546803813,3103200,127.5881103515625,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0046849450929158,124.45459747314452,0
2015-05-29 00:00:00-04:00,124.45459747314452,125.99565766131862,125.99565766131862,124.27746582688384,6199200,126.37828216552734,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,-0.0127172807050884,125.10110473632812,1
2015-06-01 00:00:00-04:00,125.10110473632812,125.27823634106434,125.8096446695482,124.233150413128,3897000,125.7476791381836,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.005194723829492,126.87248229980467,1
2015-06-02 00:00:00-04:00,126.87248229980467,125.2694185426293,127.94415109832308,124.55202656416108,4986500,125.8273910522461,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.0141595677129313,127.36847686767578,1
2015-06-03 00:00:00-04:00,127.36847686767578,127.34190779117348,128.4755667695425,126.5536603216156,3755800,125.9708740234375,127.27280540466307,127.33444854736328,0.0098534441254649,3281070.0,0.003909394368899,125.0479965209961,0
