ds,y,open,high,low,volume,ma5,ma20,ma50,volatility,volume_ma20,return,next_day_y,price_up
2015-05-13 00:00:00-04:00,45.43344879150391,45.669154268555246,45.686943809296025,45.26889808440771,4508200,46.24908828735352,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0125296114073207,46.00271224975586,1
2015-05-14 00:00:00-04:00,46.00271224975586,45.78034802332511,46.03384310573581,45.500166926496725,5433400,46.24908828735352,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0125296114073207,46.687591552734375,1
2015-05-15 00:00:00-04:00,46.687591552734375,46.096101933120366,46.70982593818079,45.97157851699291,7865200,46.24908828735352,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0148878026856373,46.58530426025391,0
2015-05-18 00:00:00-04:00,46.58530426025391,46.74540677067973,46.91885059147291,46.43854306019545,5045200,46.24908828735352,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0021908881798911,46.53638458251953,0
2015-05-19 00:00:00-04:00,46.53638458251953,46.52749150647284,46.776538351885655,46.407412925285385,5971200,46.24908828735352,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0010501096539174,46.52303695678711,0
2015-05-20 00:00:00-04:00,46.52303695678711,46.66090167135384,46.763190693554144,46.34514492292172,5399200,46.46700592041016,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0002868212873037,46.42964553833008,0
2015-05-21 00:00:00-04:00,46.42964553833008,46.63866842876001,46.785426221756666,46.358487365839714,5455200,46.552392578125,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0020074230868414,46.442996978759766,1
2015-05-22 00:00:00-04:00,46.442996978759766,46.78988466280132,46.79433289780443,46.269553136738985,5654800,46.50347366333008,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0002875628335061,45.99382019042969,0
2015-05-26 00:00:00-04:00,45.99382019042969,46.44299692092864,46.58530990376871,45.887086301551925,5691400,46.38517684936524,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0096715719817889,45.735877990722656,0
2015-05-27 00:00:00-04:00,45.735877990722656,46.02050735651903,46.21618559217941,45.500172425102924,8896800,46.22507553100586,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0056081925493265,45.61993408203125,0
2015-05-28 00:00:00-04:00,45.61993408203125,45.58871823287797,45.909794080337775,45.26763898314579,5781600,46.044454956054686,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0025350756077083,45.33898162841797,0
2015-05-29 00:00:00-04:00,45.33898162841797,45.61992763335627,45.65560045429429,45.058039025751576,5562200,45.82632217407227,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0061585458038604,45.37911605834961,1
2015-06-01 00:00:00-04:00,45.37911605834961,45.383573034333615,45.61546507182839,45.2408715505952,4944000,45.61354598999024,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0008852080150492,45.53519821166992,1
2015-06-02 00:00:00-04:00,45.53519821166992,45.39695709727051,45.79384573083887,45.26317295914258,4974400,45.52182159423828,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0034395150650272,45.71357727050781,1
2015-06-03 00:00:00-04:00,45.71357727050781,45.61546935330328,45.97222139499825,45.383577294043086,4766800,45.51736145019531,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0039173884345182,45.46384048461914,0
2015-06-04 00:00:00-04:00,45.46384048461914,45.512894436084906,46.06586563401327,45.31668203249341,4467200,45.48614273071289,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.005463076853751,45.49951934814453,1
2015-06-05 00:00:00-04:00,45.49951934814453,45.26317033313303,45.59762725677688,45.09817035931757,3791800,45.5182502746582,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,0.0007847745184981,45.236419677734375,0
2015-06-08 00:00:00-04:00,45.236419677734375,45.3077687265166,45.437092492348526,45.20966080745293,4314000,45.48971099853516,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0057824714234235,45.19628143310547,0
2015-06-09 00:00:00-04:00,45.19628143310547,45.25871312437609,45.45492895538203,44.94209428942596,3476800,45.42192764282227,45.87186946868896,47.50750831604004,0.0074114358179169,5413490.0,-0.0008872993246338,46.08370208740234,1
