ds,y,open,high,low,volume,ma5,ma20,ma50,volatility,volume_ma20,return,next_day_y,price_up
2015-05-13 00:00:00-04:00,41.10820388793945,41.591523083807175,41.70372359386151,41.056418277368586,34184600,41.52233200073242,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.0228843582134039,42.0489387512207,1
2015-05-14 00:00:00-04:00,42.0489387512207,41.45341597474435,42.13524477766117,41.45341597474435,32980900,41.52233200073242,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.0228843582134039,41.68644332885742,0
2015-05-15 00:00:00-04:00,41.68644332885742,42.1783948889213,42.212918614067725,41.4706749852377,28642700,41.52233200073242,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0086207983632585,41.436153411865234,0
2015-05-18 00:00:00-04:00,41.436153411865234,41.41026226284271,41.61740133211435,41.09092601956425,24136500,41.52233200073242,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0060041082185325,41.3319206237793,0
2015-05-19 00:00:00-04:00,41.3319206237793,41.31454657373906,41.53171722860021,40.98444625049697,28574800,41.52233200073242,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0025155034795312,41.3319206237793,0
2015-05-20 00:00:00-04:00,41.3319206237793,41.166868805277645,41.63595821508042,41.06262781879744,25047900,41.56707534790039,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.0,41.19292831420898,0
2015-05-21 00:00:00-04:00,41.19292831420898,41.07131327742061,41.34929145115439,40.8367685720025,22410700,41.39587326049805,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.003362832103436,40.741207122802734,0
2015-05-22 00:00:00-04:00,40.741207122802734,41.0886781050991,41.132111563666086,40.67171093808717,25720600,41.20682601928711,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0109659888212034,40.47190475463867,0
2015-05-26 00:00:00-04:00,40.47190475463867,40.68038994545321,40.723823393693,40.12443054120101,29581900,41.0139762878418,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0066100733675447,41.35795974731445,1
2015-05-27 00:00:00-04:00,41.35795974731445,40.671700019403055,41.49694876567224,40.49796291801592,27335600,41.01918411254883,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.021893088502938,41.2189826965332,0
2015-05-28 00:00:00-04:00,41.2189826965332,41.26241615605062,41.71413142530497,41.16686055685597,19283700,40.99659652709961,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0033603459075438,40.70645523071289,0
2015-05-29 00:00:00-04:00,40.70645523071289,41.20160390243008,41.323218900569714,40.47191059983209,36519600,40.89930191040039,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0124342580115015,41.02787399291992,1
2015-06-01 00:00:00-04:00,41.02787399291992,40.88019955882897,41.49696333725719,40.49797713880864,28837300,40.95663528442383,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.0078960145359088,40.75857925415039,0
2015-06-02 00:00:00-04:00,40.75857925415039,40.76726793441829,41.13211297541588,40.49797518004346,21498300,41.01397018432617,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0065637020045445,40.6977653503418,0
2015-06-03 00:00:00-04:00,40.6977653503418,41.14948055421371,41.47089539839338,40.671705941155366,28002200,40.88193130493164,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0014920516102729,40.27212142944336,0
2015-06-04 00:00:00-04:00,40.27212142944336,40.64565517139224,40.96706677012937,40.13313236130615,27745500,40.69255905151367,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0104586558312067,40.08100128173828,0
2015-06-05 00:00:00-04:00,40.08100128173828,40.22867899769866,40.41110148762614,39.820397251304726,25438100,40.56746826171875,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0047457184007532,39.7248420715332,0
2015-06-08 00:00:00-04:00,39.7248420715332,40.21999072852807,40.33292035791148,39.672719939411614,22121600,40.306861877441406,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0088859858490449,39.655364990234375,0
2015-06-09 00:00:00-04:00,39.655364990234375,39.75091729984283,39.90728044467324,39.490313163045954,24406100,40.086219024658206,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,-0.0017489580241432,40.48929214477539,1
2015-06-10 00:00:00-04:00,40.48929214477539,39.776972754781845,40.68040335654563,39.69010251590411,28417400,40.044524383544925,40.86699295043945,40.0910147857666,0.010814910620704,27044300.0,0.0210293652509914,40.341609954833984,0
2015-06-11 00:00:00-04:00,40.341609954833984,40.53272114556706,40.75857711426581,40.07232052835783,27347800,40.05842208862305,40.82866325378418,40.0910147857666,0.010814910620704,26702460.0,-0.0036474381773172,39.93332290649414,0
2015-06-12 00:00:00-04:00,39.93332290649414,40.15049346254206,40.36766401858998,39.8725154159015,23931000,40.02888641357422,40.722882461547854,40.0910147857666,0.0094258558182937,26249965.0,-0.0101207425483751,39.50766754150391,0
2015-06-15 00:00:00-04:00,39.50766754150391,39.481608134928685,39.65534524420286,39.10807450980512,33254500,39.98545150756836,40.61394367218018,40.0910147857666,0.0095057925617137,26480555.0,-0.0106591521568822,39.81171798706055,1
2015-06-16 00:00:00-04:00,39.81171798706055,39.39474749795762,40.167877656442194,39.351314038522894,27070300,40.01672210693359,40.53272190093994,40.0910147857666,0.0097411596990954,26627245.0,0.0076959857282696,39.93332290649414,1
2015-06-17 00:00:00-04:00,39.93332290649414,39.72483771463387,40.02018980340943,39.40342621953568,28704100,39.90552825927735,40.462792015075685,40.0910147857666,0.0098036495925123,26633710.0,0.0030545006742266,40.584842681884766,1
2015-06-18 00:00:00-04:00,40.584842681884766,40.15050148302473,40.65433555054698,40.10706471213044,32658300,39.9541748046875,40.42543811798096,40.0910147857666,0.0105969959206404,27014230.0,0.0163151906220324,40.0462532043457,0
2015-06-19 00:00:00-04:00,40.0462532043457,40.64564611963361,40.68039420736972,39.95070093371143,63837000,39.97676086425781,40.36810436248779,40.0910147857666,0.0109460669338061,29085545.0,-0.0132707050698871,40.1591911315918,1
2015-06-22 00:00:00-04:00,40.1591911315918,40.246061368884014,40.58484700992186,40.09838362236761,20318100,40.10706558227539,40.339003562927246,40.0910147857666,0.0107410704951129,28815420.0,0.0028201871138806,39.88122177124024,0
2015-06-23 00:00:00-04:00,39.88122177124024,40.07233302155533,40.202633435510805,39.62930299832696,25896500,40.12096633911133,40.30946941375733,40.0910147857666,0.010750370614838,28631150.0,-0.0069216872282293,39.64666366577149,0
2015-06-24 00:00:00-04:00,39.64666366577149,39.67272307701321,40.17656045275543,39.56848211828598,34890900,40.0636344909668,40.223904609680176,40.0910147857666,0.009388582315156,29008915.0,-0.005881417244792,39.655364990234375,1
2015-06-25 00:00:00-04:00,39.655364990234375,39.98546201708844,40.0115247504011,39.52506126495524,20616000,39.87773895263672,40.14572372436523,40.0910147857666,0.009396787529445,29075530.0,0.000219471795565,39.31655883789063,0
2015-06-26 00:00:00-04:00,39.31655883789063,39.65534771326114,40.20261516797363,39.11676230960131,49835300,39.7318000793457,40.07622890472412,40.0910147857666,0.0092053389344473,29741315.0,-0.0085437658290923,38.54343032836914,0
2015-06-29 00:00:00-04:00,38.54343032836914,39.12544915636238,39.290497590154,38.53474496396318,34081700,39.40864791870117,39.95200672149658,40.0910147857666,0.0097411975849078,30003535.0,-0.0196641957580578,38.35233688354492,0
2015-06-30 00:00:00-04:00,38.35233688354492,38.83879700311165,38.84748568453878,38.169911024946366,35945400,39.10287094116211,39.83169460296631,40.0910147857666,0.0097175045840496,30725890.0,-0.0049578733183892,38.61292266845703,1
2015-07-01 00:00:00-04:00,38.61292266845703,38.621608032001454,39.290493692743546,38.308881924250926,28343900,38.896122741699216,39.72745246887207,40.0910147857666,0.0099585467197149,30742975.0,0.0067945216924685,38.56949996948242,0
2015-07-02 00:00:00-04:00,38.56949996948242,38.63899283847834,38.87353748464026,38.27414782028893,21752000,38.67894973754883,39.64232139587402,40.0910147857666,0.0097870693824577,30443300.0,-0.0011245639017655,38.560813903808594,0
2015-07-06 00:00:00-04:00,38.560813903808594,38.18728018057248,38.63899545782919,38.17859481401935,23034000,38.527800750732425,39.56631202697754,40.0910147857666,0.009775239749604,30323095.0,-0.0002252055557033,38.48261642456055,0
2015-07-07 00:00:00-04:00,38.48261642456055,38.517364503914514,38.64766814461227,37.6313083629438,36435800,38.51563796997071,39.5042007446289,40.0910147857666,0.0096360651782677,31038805.0,-0.0020279001227285,38.43052673339844,0
