Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,MACD_Hist,MA_20,BB_Upper,BB_Lower,BB_Width,BB_Position,Daily_Return,Volatility_10D,Volatility_30D,Weekly_Return,Monthly_Return,MA_5,MA_10,MA_50,MA_100,MA_200,STD_5,STD_20,Volume_MA_20,Price_Range,Daily_Change,DayOfWeek,Month,Target_1D,Target_1W,Target_1M
2015-07-07,76.72857106513402,77.05692876895195,73.59955387331368,76.89275360107422,34221700,0.0,0.0,20.56421352272237,-1.8311608990040469,-1.2608559356500018,-0.5703049633540451,81.79825744628906,86.85130917345275,76.74520571912537,0.12354912891589802,0.014599878441346617,-0.007603020214951184,0.2095570028365177,0.18470737223738012,-0.01788573821303019,-0.12225764490758106,78.54417266845704,79.81799392700195,83.44398529052734,82.40609703063964,89.48019081115723,1.2630777036462915,2.526525863581846,12099610.0,3.4573748956382673,0.16418253594019916,1,7,0,1,1
2015-07-08,73.9568781921165,76.091177345773,73.60920881822965,75.27029418945312,22714900,0.0,0.0,12.959831537118106,-2.072709747600129,-1.4232266980400272,-0.6494830495601018,81.33276748657227,86.98637184960528,75.67916312353925,0.13902402531590727,-0.036160023573597024,-0.02110029015267867,0.22077906158165447,0.19025086047449144,-0.05263152840776997,-0.11722729735400683,77.7078369140625,79.12845077514649,83.30955337524414,82.31763465881347,89.40317253112794,1.787341083479241,2.8268021815165065,12431265.0,2.4819685275433585,1.3134159973366195,2,7,1,1,1
2015-07-09,78.15787154309275,78.40896771864944,76.33261108398438,76.33261108398438,19778700,0.0,0.0,20.368901783664896,-2.153593569043565,-1.5693000722407349,-0.5842934968028302,80.85665397644043,86.51060034362506,75.2027076092558,0.1398511090709256,0.09992166544827091,0.014113361797915003,0.24521073666565343,0.1979020880652928,-0.04147469146329075,-0.09751091503743159,77.047265625,78.53644790649415,83.19289108276367,82.22096336364746,89.35078075408936,1.4808837521922276,2.826973183592313,12792635.0,2.0763566346650606,-1.825260459108378,3,7,1,1,0
2015-07-10,78.3510255095584,78.41862748244769,77.10521140797368,77.5494613647461,11224500,0.0,0.0,29.48719705495624,-2.095351029896676,-1.6745102637719231,-0.4208407661247531,80.52298889160156,86.127948256788,74.91802952641511,0.13921389263708853,0.2347413840923938,0.015941420887894076,0.2698041981807602,0.20329428817709427,-0.02156678871056117,-0.09673788836942054,76.7053939819336,78.05936965942382,83.15136413574218,82.15770706176758,89.317607421875,0.941928250075412,2.8024796825932197,12668050.0,1.3134160744740058,-0.8015641448123034,4,7,1,1,1
2015-07-13,78.14821087871466,79.38436531263034,77.93574545387385,79.05601501464844,10350500,0.0,0.0,37.05959205781777,-1.9056598487506733,-1.7207401807676734,-0.18491966798299986,80.29265823364258,85.73049039359005,74.85482607369512,0.13545029594421903,0.38629262704146294,0.01942700340388459,0.2781167172888964,0.20988164356992217,0.02031656898918155,-0.061346218754433024,77.02022705078124,77.92223281860352,83.16237365722657,82.11057861328125,89.27554916381835,1.4120775306471445,2.718916079973731,12686720.0,1.4486198587564871,0.9078041359337732,0,7,0,1,0
2015-07-14,78.78561263476453,79.21053614594868,78.35102222606389,78.7083511352539,7519300,0.0,0.0,37.67215296416215,-1.7630583513515177,-1.7292038148844424,-0.03385453646707526,80.06957054138184,85.37483218344951,74.76430889931416,0.13251630066695044,0.37171043598168263,-0.004397690413944,0.24240160470865327,0.20188132919095464,0.023612075899884566,-0.05921732494801124,77.38334655761719,77.96375961303711,83.16874771118164,82.05852493286133,89.23971996307372,1.5929600099505568,2.6526308210338403,12551165.0,0.8595139198847903,-0.07726149951062666,1,7,0,1,0
2015-07-15,78.12890446916795,78.70835097821724,77.4625369313271,77.96472930908203,9514200,0.0,0.0,35.39473267052969,-1.6905619580256968,-1.7214754435126933,0.030913485486996573,79.81075096130371,84.9886135283016,74.63288839430582,0.1297535107646933,0.3217390256756082,-0.009447813547688533,0.2331049425207626,0.20260273422760874,0.0357967927273819,-0.06258709992742129,77.92223358154297,77.81503524780274,83.17145202636719,82.0014493560791,89.19273639678956,1.0690072314448886,2.5889312834989426,12478165.0,1.2458140468901462,-0.16417516008591804,2,7,1,1,0
2015-07-16,78.60211601031362,79.19122203194745,78.12890223439956,78.73731994628906,8604500,0.0,0.0,38.35527036831506,-1.5528659641838232,-1.6877535476469192,0.13488758346309604,79.55627632141113,84.39204423357246,74.7205084092498,0.12156848298491493,0.41532302728357773,0.009909489124809046,0.2398718506477061,0.20553793115790422,0.031503034262235996,-0.052967784366155346,78.4031753540039,77.72522048950195,83.20988861083984,81.96339889526367,89.15787296295166,0.6229058914248411,2.417883956080665,12396315.0,1.062319797547886,0.13520393597544,3,7,1,1,0
2015-07-17,79.1815631526149,80.83298898534952,78.78561087059786,80.504638671875,14505400,0.0,0.0,50.253150253150245,-1.286305318942624,-1.6074639019060604,0.32115858296343647,79.392582321167,83.83195733176782,74.95320731056617,0.1118334957954186,0.6252492015263986,0.022445756685540275,0.26555532594630216,0.21887017491780258,0.03810699977952825,-0.039631401499251706,78.99421081542968,77.84980239868165,83.27478683471679,81.95055442810059,89.13136322021484,0.9344454125143534,2.2196875053004166,12534725.0,2.047378114751652,1.323075519260101,4,7,0,0,0
2015-07-20,80.69778600556133,80.813678253607,79.23951389997906,79.83827209472656,8126100,0.0,0.0,55.60222904160395,-1.1159602062447789,-1.5091631627738042,0.39320295652902537,79.244340133667,83.39265939606929,75.0960208712647,0.10469692233931242,0.5715870601429579,-0.008277368709950328,0.23762976444617773,0.2191139568986471,0.009894972317200379,-0.04703170507506682,79.15066223144531,78.08544464111328,83.21046798706055,81.91656013488769,89.1148006439209,1.009825154689813,2.0741596312011508,12425180.0,1.5741643536279355,-0.8595139108347638,0,7,0,0,0
