date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,130.08751330838885,130.40635578274404,129.5738219044676,129.93695068359375,2153200,0.0,0.0,BA,Industrials,Aerospace & Defense,0.002317055813671587,129.72257385253906,126.72324981689454,127.09426040649414,0.9886801604601806,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,0,5,2015,30.709520874586858,130.23802185058594,1,129.02996520996095,0,126.55364336286273,0
2015-05-19 00:00:00-04:00,130.35314997804306,130.87570653449157,129.95460042917134,130.23802185058594,2366400,0.0,0.0,BA,Industrials,Aerospace & Defense,0.002317055813671587,129.72257385253906,126.72324981689454,127.09426040649414,0.9886801604601806,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,1,5,2015,30.709520874586858,129.68002319335938,0,128.3125747680664,0,126.48321097237724,0
2015-05-20 00:00:00-04:00,130.31770777311394,130.4948393754291,129.39661533251012,129.68002319335938,2104000,0.0,0.0,BA,Industrials,Aerospace & Defense,-0.00428445279878964,129.72257385253906,126.72324981689454,127.09426040649414,0.9886801604601806,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,2,5,2015,30.709520874586858,130.5037384033203,1,127.58810882568359,0,126.42880757649739,0
2015-05-21 00:00:00-04:00,129.8040501494193,130.82258077544313,129.39664871043257,130.5037384033203,2676400,0.0,0.0,BA,Industrials,Aerospace & Defense,0.006351905171490646,129.72257385253906,126.72324981689454,127.09426040649414,0.9886801604601806,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,3,5,2015,30.709520874586858,128.25413513183594,0,126.37828521728515,0,126.35921950567337,0
2015-05-22 00:00:00-04:00,130.42402840557415,130.4328937729849,128.2452832787048,128.25413513183594,3878000,0.0,0.0,BA,Industrials,Aerospace & Defense,-0.017237845436519184,129.72257385253906,126.72324981689454,127.09426040649414,0.9886801604601806,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,4,5,2015,30.709520874586858,126.47390747070312,0,125.74768676757813,0,126.34319305419922,0
2015-05-26 00:00:00-04:00,127.83783579152586,127.917542992281,125.9070781859841,126.47390747070312,3476800,0.0,0.0,BA,Industrials,Aerospace & Defense,-0.01388046989130498,129.02996520996095,126.72324981689454,127.09426040649414,0.9801902005080871,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,1,5,2015,30.709520874586858,126.65106964111328,1,125.82740325927735,0,126.35162934802827,0
2015-05-27 00:00:00-04:00,127.02305018198204,127.31532350286737,126.27908910024452,126.65106964111328,2837100,0.0,0.0,BA,Industrials,Aerospace & Defense,0.0014007803977369448,128.3125747680664,126.72324981689454,127.09426040649414,0.9870511122549258,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,2,5,2015,30.709520874586858,126.05769348144531,0,125.97087707519532,0,126.32843235560826,0
2015-05-28 00:00:00-04:00,126.2171079496575,128.67927495233462,125.39343950199755,126.05769348144531,3103200,0.0,0.0,BA,Industrials,Aerospace & Defense,-0.004685125529136025,127.58810882568359,126.72324981689454,127.09426040649414,0.9880050315164621,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,3,5,2015,30.709520874586858,124.45462036132812,0,125.76893768310546,0,126.33475676037017,1
2015-05-29 00:00:00-04:00,125.99568083291535,125.99568083291535,124.27748868249154,124.45462036132812,6199200,0.0,0.0,BA,Industrials,Aerospace & Defense,-0.012716979629276981,126.37828521728515,126.72324981689454,127.09426040649414,0.9847785175067882,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,4,5,2015,30.709520874586858,125.10114288330078,1,125.80613403320312,1,126.25926317487445,1
2015-06-01 00:00:00-04:00,125.27827454204959,125.80968303257532,124.23318829543608,125.10114288330078,3897000,0.0,0.0,BA,Industrials,Aerospace & Defense,0.005194845479385313,125.74768676757813,126.72324981689454,127.09426040649414,0.9948584033559809,0.9944680601891291,0.9882203131759969,0,0,0.008938195991170635,3201420.0,0.8219477606811977,0,6,2015,30.709520874586858,126.87248992919922,1,125.69808349609374,1,126.15256100609189,1
