date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,107.86216592446402,107.89326389258987,107.15319577720668,107.62583923339844,2061248,0.0,0.0,IBM,Technology,Information Technology Services,0.0024266424815269083,107.69547424316406,105.62485580444336,104.07017150878906,0.9945022695462605,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,0,5,2015,27.17702090106276,107.88700866699219,1,107.33103942871094,0,105.36150905064174,0
2015-05-19 00:00:00-04:00,107.56984521856825,108.05492573446591,106.92306127143489,107.88700866699219,2639058,0.0,0.0,IBM,Technology,Information Technology Services,0.0024266424815269083,107.69547424316406,105.62485580444336,104.07017150878906,0.9945022695462605,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,1,5,2015,27.17702090106276,108.06114959716797,1,107.14695587158204,0,105.20662725539435,0
2015-05-20 00:00:00-04:00,107.79373491708708,108.48404416102404,107.2526819941618,108.06114959716797,2406114,0.0,0.0,IBM,Technology,Information Technology Services,0.0016141047224071947,107.69547424316406,105.62485580444336,104.07017150878906,0.9945022695462605,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,2,5,2015,27.17702090106276,107.79998016357422,0,106.89197845458985,0,105.00613911946614,0
2015-05-21 00:00:00-04:00,107.78754296033779,108.2975079967925,107.61341218908751,107.79998016357422,2401198,0.0,0.0,IBM,Technology,Information Technology Services,-0.0024168670661689484,107.69547424316406,105.62485580444336,104.07017150878906,0.9945022695462605,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,3,5,2015,27.17702090106276,107.1033935546875,0,106.43301086425781,0,104.84000142415364,0
2015-05-22 00:00:00-04:00,107.61334836274358,107.83101417919215,107.08473279793054,107.1033935546875,2980786,0.0,0.0,IBM,Technology,Information Technology Services,-0.006461843572046377,107.69547424316406,105.62485580444336,104.07017150878906,0.9945022695462605,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,4,5,2015,27.17702090106276,105.80366516113281,0,106.17928161621094,0,104.73339226132347,0
2015-05-26 00:00:00-04:00,107.03502745852374,107.04125102194693,105.1817654119834,105.80366516113281,4031493,0.0,0.0,IBM,Technology,Information Technology Services,-0.01213526808458254,107.33103942871094,105.62485580444336,104.07017150878906,0.9857695008293235,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,1,5,2015,27.17702090106276,106.96659088134766,1,106.11957702636718,1,104.63981010800316,0
2015-05-27 00:00:00-04:00,106.44419879730474,107.2651034796396,106.02752785725355,106.96659088134766,2891562,0.0,0.0,IBM,Technology,Information Technology Services,0.01099135571951848,107.14695587158204,105.62485580444336,104.07017150878906,0.9983166578203999,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,2,5,2015,27.17702090106276,106.78626251220703,0,105.86087036132812,0,104.46449279785156,0
2015-05-28 00:00:00-04:00,106.62456899112506,106.86710927274802,106.13326486509715,106.78626251220703,1811044,0.0,0.0,IBM,Technology,Information Technology Services,-0.0016858382384146164,106.89197845458985,105.62485580444336,104.07017150878906,0.9990110020984622,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,3,5,2015,27.17702090106276,105.50514221191406,0,105.44668426513672,0,104.27940259660993,0
2015-05-29 00:00:00-04:00,106.56236364228688,106.56236364228688,105.50514221191406,105.50514221191406,4280232,0.0,0.0,IBM,Technology,Information Technology Services,-0.011997051588414909,106.43301086425781,105.62485580444336,104.07017150878906,0.991282134698537,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,4,5,2015,27.17702090106276,105.83474731445312,1,105.16682586669921,0,104.08157929920014,0
2015-06-01 00:00:00-04:00,105.85340807599627,106.36957665140415,105.11956370237498,105.83474731445312,3122833,0.0,0.0,IBM,Technology,Information Technology Services,0.003124066710199047,106.17928161621094,105.62485580444336,104.07017150878906,0.9967551645056033,0.9789069362909331,0.9564209204054724,0,0,0.008035550254387062,3182915.2,1.3952624311197483,0,6,2015,27.17702090106276,105.50514221191406,0,104.56482391357422,0,103.85887981596447,0
