date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,21.299999237060547,21.363500595092773,21.072999954223633,21.261999130249023,47804000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,-0.008301120322916189,21.300699996948243,21.413249969482422,22.28963996887207,1.0037933141729596,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,0,5,2015,51.70762888451572,21.085500717163086,0,21.303000259399415,1,21.416976202101935,1
2015-05-19 00:00:00-04:00,21.243499755859375,21.41200065612793,21.0314998626709,21.085500717163086,49284000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,-0.008301120322916189,21.300699996948243,21.413249969482422,22.28963996887207,1.0037933141729596,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,1,5,2015,51.70762888451572,21.19300079345703,1,21.40009994506836,1,21.459071386428107,1
2015-05-20 00:00:00-04:00,21.030000686645508,21.354999542236328,20.917999267578125,21.19300079345703,43924000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,0.005098293739187465,21.300699996948243,21.413249969482422,22.28963996887207,1.0037933141729596,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,2,5,2015,51.70762888451572,21.581499099731445,1,21.427199935913087,1,21.48540469578334,1
2015-05-21 00:00:00-04:00,21.399999618530273,21.844999313354492,21.399999618530273,21.581499099731445,82428000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,0.01833144395456987,21.300699996948243,21.413249969482422,22.28963996887207,1.0037933141729596,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,3,5,2015,51.70762888451572,21.381500244140625,0,21.403200149536133,0,21.49650001525879,0
2015-05-22 00:00:00-04:00,21.577499389648438,21.621999740600586,21.38050079345703,21.381500244140625,40412000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,-0.009267143800650524,21.300699996948243,21.413249969482422,22.28963996887207,1.0037933141729596,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,4,5,2015,51.70762888451572,21.273500442504883,0,21.436100006103516,1,21.54021426609584,1
2015-05-26 00:00:00-04:00,21.309999465942383,21.350000381469727,21.100000381469727,21.273500442504883,44884000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,-0.005051086238223035,21.303000259399415,21.413249969482422,22.28963996887207,0.9986152271259765,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,1,5,2015,51.70762888451572,21.570999145507812,1,21.49129981994629,1,21.57680947440011,1
2015-05-27 00:00:00-04:00,21.372499465942383,21.592500686645508,21.250499725341797,21.570999145507812,44622000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,0.013984473491185367,21.40009994506836,21.413249969482422,22.28963996887207,1.0079859066489472,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,2,5,2015,51.70762888451572,21.328500747680664,0,21.54300003051758,0,21.597476141793386,1
2015-05-28 00:00:00-04:00,21.48550033569336,21.5674991607666,21.273500442504883,21.328500747680664,38248000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,-0.01124187137514443,21.427199935913087,21.413249969482422,22.28963996887207,0.9953937430682672,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,3,5,2015,51.70762888451572,21.46150016784668,1,21.58509979248047,1,21.624928519839333,1
2015-05-29 00:00:00-04:00,21.361499786376953,21.625,21.361499786376953,21.46150016784668,60322000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,0.006235760391197553,21.403200149536133,21.413249969482422,22.28963996887207,1.0027238925909783,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,4,5,2015,51.70762888451572,21.54599952697754,1,21.562299728393555,1,21.62642851329985,1
2015-06-01 00:00:00-04:00,21.520000457763672,21.658000946044922,21.309999465942383,21.54599952697754,45066000,0.0,0.0,AMZN,Consumer Cyclical,Internet Retail,0.003937253149593589,21.436100006103516,21.413249969482422,22.28963996887207,1.005126843075127,0.9892706768055824,1.1799876694807607,0,0,0.01011153285237902,47326600.0,0.866743015555734,0,6,2015,51.70762888451572,21.54949951171875,1,21.488099670410158,0,21.633976164318266,1
