date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,65.14867086904955,65.61575341037907,64.57882959845841,65.39155578613281,5553800,0.0,0.0,V,Financial Services,Credit Services,0.002285963764796728,65.19165344238282,64.53586082458496,64.89364242553711,0.9976217817797125,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,0,5,2015,35.62615907036704,65.5410385131836,1,64.91887664794922,0,64.47696213495163,0
2015-05-19 00:00:00-04:00,65.52235121667054,65.9146989180601,65.39156864954069,65.5410385131836,4351000,0.0,0.0,V,Financial Services,Credit Services,0.002285963764796728,65.19165344238282,64.53586082458496,64.89364242553711,0.9976217817797125,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,1,5,2015,35.62615907036704,65.18604278564453,0,64.79369201660157,0,64.44760204496838,0
2015-05-20 00:00:00-04:00,65.62510154485948,65.69049282003313,64.9057975179494,65.18604278564453,4870100,0.0,0.0,V,Financial Services,Credit Services,-0.00541638850393944,65.19165344238282,64.53586082458496,64.89364242553711,0.9976217817797125,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,2,5,2015,35.62615907036704,64.80301666259766,0,64.7525863647461,0,64.39911360967727,0
2015-05-21 00:00:00-04:00,64.97116661666628,65.27009907644252,64.71893812200732,64.80301666259766,6483800,0.0,0.0,V,Financial Services,Credit Services,-0.005875891627697083,65.19165344238282,64.53586082458496,64.89364242553711,0.9976217817797125,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,3,5,2015,35.62615907036704,65.03661346435547,1,64.6236785888672,0,64.38665771484375,0
2015-05-22 00:00:00-04:00,64.73768074904447,65.25146756720375,64.73768074904447,65.03661346435547,4511700,0.0,0.0,V,Financial Services,Credit Services,0.003604721103865449,65.19165344238282,64.53586082458496,64.89364242553711,0.9976217817797125,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,4,5,2015,35.62615907036704,64.02767181396484,0,64.52837982177735,0,64.3777596609933,0
2015-05-26 00:00:00-04:00,64.74697574891623,64.92446938474511,63.81281072179759,64.02767181396484,6228100,0.0,0.0,V,Financial Services,Credit Services,-0.015513440762772723,64.91887664794922,64.53586082458496,64.89364242553711,0.9862720231772136,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,1,5,2015,35.62615907036704,64.91511535644531,1,64.62179565429688,1,64.3919935680571,1
2015-05-27 00:00:00-04:00,64.31725040488018,65.1486565758727,63.99029412310433,64.91511535644531,7064800,0.0,0.0,V,Financial Services,Credit Services,0.013860312538912511,64.79369201660157,64.53586082458496,64.89364242553711,1.0018739993981611,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,2,5,2015,35.62615907036704,64.98051452636719,1,64.52090911865234,0,64.35329255603608,0
2015-05-28 00:00:00-04:00,64.90578674365523,65.18603196482995,64.27055426436728,64.98051452636719,3893900,0.0,0.0,V,Financial Services,Credit Services,0.0010074567311908478,64.7525863647461,64.53586082458496,64.89364242553711,1.0035199854464065,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,3,5,2015,35.62615907036704,64.15847778320312,0,64.26868896484375,0,64.31726037888299,0
2015-05-29 00:00:00-04:00,64.76568669805235,65.01790821157512,64.00900790325174,64.15847778320312,6678100,0.0,0.0,V,Financial Services,Credit Services,-0.012650511451867685,64.6236785888672,64.53586082458496,64.89364242553711,0.9928013877293546,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,4,5,2015,35.62615907036704,64.56011962890625,1,64.21076736450195,1,64.23007020496186,1
2015-06-01 00:00:00-04:00,64.57879978600569,64.8777321893715,63.924887380865066,64.56011962890625,6309400,0.0,0.0,V,Financial Services,Credit Services,0.006260152353681159,64.52837982177735,64.53586082458496,64.89364242553711,1.000491873609977,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,0,6,2015,35.62615907036704,64.4947509765625,0,63.94360198974609,0,64.14288330078125,0
2015-06-02 00:00:00-04:00,64.20516211387826,64.88709855705983,63.53256218896104,64.4947509765625,4457400,0.0,0.0,V,Financial Services,Credit Services,-0.001012523717729974,64.62179565429688,64.53586082458496,64.89364242553711,0.9980340274291661,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,1,6,2015,35.62615907036704,64.41068267822266,0,63.739952087402344,0,64.08994674682617,0
2015-06-03 00:00:00-04:00,64.70027871413119,64.9244763490972,64.35463505125973,64.41068267822266,4906400,0.0,0.0,V,Financial Services,Credit Services,-0.0013034905487175896,64.52090911865234,64.53586082458496,64.89364242553711,0.9982916167497426,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,2,6,2015,35.62615907036704,63.71941375732422,0,63.866999816894534,0,64.05836232503255,0
2015-06-04 00:00:00-04:00,64.11176146973516,64.5975314131049,63.55126371956016,63.71941375732422,6460000,0.0,0.0,V,Financial Services,Credit Services,-0.01073220919504636,64.26868896484375,64.53586082458496,64.89364242553711,0.9914534555416248,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,3,6,2015,35.62615907036704,63.86886978149414,1,64.13416748046875,1,64.0543592543829,1
2015-06-05 00:00:00-04:00,63.79413486377223,64.17713884464749,63.52322613236581,63.86886978149414,4413100,0.0,0.0,V,Financial Services,Credit Services,0.002345533572219116,64.21076736450195,64.53586082458496,64.89364242553711,0.9946753854993358,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,4,6,2015,35.62615907036704,63.22429275512695,0,64.31353073120117,1,64.02766763596307,1
2015-06-08 00:00:00-04:00,63.70071894043106,63.79413402279498,63.16824513113139,63.22429275512695,4864300,0.0,0.0,V,Financial Services,Credit Services,-0.010092194030869694,63.94360198974609,64.53586082458496,64.89364242553711,0.9887508802720484,0.9925594623336461,1.0759068038704924,0,0,0.009569174130586663,5421395.0,1.1058223944206242,0,6,2015,31.761046872602293,63.47650146484375,1,64.4798080444336,1,63.98540769304548,1
