date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,166.02714306210015,168.09992116192,166.01895475977466,167.6739044189453,2164600,0.0,0.0,GS,Financial Services,Capital Markets,0.003615357881572079,168.42599487304688,171.19088897705078,172.40862365722657,1.0108088754757896,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,0,5,2015,68.36635822679087,168.2801055908203,1,168.70782775878905,1,171.7451651436942,1
2015-05-19 00:00:00-04:00,167.94421029455987,168.9355320855778,167.5837250973822,168.2801055908203,2370100,0.0,0.0,GS,Financial Services,Capital Markets,0.003615357881572079,168.42599487304688,171.19088897705078,172.40862365722657,1.0108088754757896,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,1,5,2015,68.36635822679087,168.01800537109375,0,169.30754699707032,1,172.1302017938523,1
2015-05-20 00:00:00-04:00,168.09173759777642,168.7389760352582,167.25606819169718,168.01800537109375,1831200,0.0,0.0,GS,Financial Services,Capital Markets,-0.0015575235040787838,168.42599487304688,171.19088897705078,172.40862365722657,1.0108088754757896,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,2,5,2015,68.36635822679087,167.91146850585938,0,169.97120361328126,1,172.47253781273253,1
2015-05-21 00:00:00-04:00,167.62472794681227,168.12448935105112,167.28061927399844,167.91146850585938,2225000,0.0,0.0,GS,Financial Services,Capital Markets,-0.0006340800499272659,168.42599487304688,171.19088897705078,172.40862365722657,1.0108088754757896,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,3,5,2015,68.36635822679087,170.24649047851562,1,170.2797607421875,1,172.9498785109747,1
2015-05-22 00:00:00-04:00,167.67395020738203,170.623352508001,167.649372792469,170.24649047851562,3040400,0.0,0.0,GS,Financial Services,Capital Markets,0.013906268543978362,168.42599487304688,171.19088897705078,172.40862365722657,1.0108088754757896,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,4,5,2015,68.36635822679087,169.08306884765625,0,170.38758850097656,1,173.3899913969494,1
2015-05-26 00:00:00-04:00,170.01704787045773,170.01704787045773,167.95245805644524,169.08306884765625,3336300,0.0,0.0,GS,Financial Services,Capital Markets,-0.006833748100118386,168.70782775878905,171.19088897705078,172.40862365722657,1.0022242067475595,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,1,5,2015,68.36635822679087,171.27870178222656,1,170.50126953125,1,173.73014104933966,1
2015-05-27 00:00:00-04:00,169.50086540230126,171.78665146185588,168.66519617031216,171.27870178222656,3011500,0.0,0.0,GS,Financial Services,Capital Markets,0.01298552805750508,169.30754699707032,171.19088897705078,172.40862365722657,1.0116424507951223,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,2,5,2015,68.36635822679087,171.33628845214844,1,170.4815460205078,0,173.90272957938058,1
2015-05-28 00:00:00-04:00,171.00755921657847,171.42669087296267,170.350088205222,171.33628845214844,3084900,0.65,0.0,GS,Financial Services,Capital Markets,0.00033621617470624976,169.97120361328126,171.19088897705078,172.40862365722657,1.0080312712379975,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,3,5,2015,68.36635822679087,169.45425415039062,0,170.54564208984374,0,174.08627174014137,1
2015-05-29 00:00:00-04:00,171.13079295770586,171.16367339836304,168.98580192262952,169.45425415039062,2255500,0.0,0.0,GS,Financial Services,Capital Markets,-0.010984446545212911,170.2797607421875,171.19088897705078,172.40862365722657,0.9951520568962583,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,4,5,2015,68.36635822679087,170.78562927246094,1,171.245849609375,1,174.1434086390904,1
2015-06-01 00:00:00-04:00,170.3829379125734,171.61569113387336,170.02954213488934,170.78562927246094,2088200,0.0,0.0,GS,Financial Services,Capital Markets,0.007856840943566423,170.38758850097656,171.19088897705078,172.40862365722657,1.0023360901752658,1.0165952530108275,0.9831022178446831,0,0,0.008080990604059505,2490695.0,0.7643649664049592,0,6,2015,68.36635822679087,169.65147399902344,0,171.5712921142578,1,174.18176051548548,1
