date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,0.511941605805666,0.5155553365312644,0.5095324711347007,0.5124234557151794,324972000,0.0,0.0,NVDA,Technology,Semiconductors,-0.0062347047628840135,0.5082702279090882,0.5217802554368973,0.5036242383718491,0.9933145306388751,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,0,5,2015,66.22912904396586,0.5092286467552185,0,0.5061306595802307,0,0.5219870294843402,1
2015-05-19 00:00:00-04:00,0.513101057922369,0.5147953099382049,0.5082604862592649,0.5092286467552185,253808000,0.00245,0.0,NVDA,Technology,Semiconductors,-0.0062347047628840135,0.5082702279090882,0.5217802554368973,0.5036242383718491,0.9933145306388751,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,1,5,2015,66.22912904396586,0.5092286467552185,0,0.5100031137466431,1,0.5230242922192528,1
2015-05-20 00:00:00-04:00,0.5094706580271239,0.5155214014580871,0.5087445665072416,0.5092286467552185,196824000,0.0,0.0,NVDA,Technology,Semiconductors,0.0,0.5082702279090882,0.5217802554368973,0.5036242383718491,0.9933145306388751,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,2,5,2015,66.22912904396586,0.5055981874465942,0,0.5153277397155762,1,0.5239808843249366,1
2015-05-21 00:00:00-04:00,0.5094706563048196,0.5116489308571024,0.505114107200254,0.5055981874465942,239692000,0.0,0.0,NVDA,Technology,Semiconductors,-0.007129330472190443,0.5082702279090882,0.5217802554368973,0.5036242383718491,0.9933145306388751,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,3,5,2015,66.22912904396586,0.50487220287323,0,0.5213300704956054,1,0.5250066234951928,1
2015-05-22 00:00:00-04:00,0.5068084665645727,0.5087446725517374,0.5036620885572964,0.50487220287323,212592000,0.0,0.0,NVDA,Technology,Semiconductors,-0.0014358923575866767,0.5082702279090882,0.5217802554368973,0.5036242383718491,0.9933145306388751,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,4,5,2015,66.22912904396586,0.5017256140708923,0,0.5286877036094666,1,0.5254215314274743,1
2015-05-26 00:00:00-04:00,0.5024517054370635,0.5058400933430931,0.4978531460193641,0.5017256140708923,259732000,0.0,0.0,NVDA,Technology,Semiconductors,-0.006232446120880475,0.5061306595802307,0.5217802554368973,0.5036242383718491,0.9912966238540226,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,1,5,2015,66.22912904396586,0.5285909175872803,1,0.5345448136329651,1,0.5257442423275539,1
2015-05-27 00:00:00-04:00,0.5051140937901206,0.531011203346395,0.5034198995291568,0.5285909175872803,432332000,0.0,0.0,NVDA,Technology,Semiconductors,0.05354580823252908,0.5100031137466431,0.5217802554368973,0.5036242383718491,1.0364464516776875,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,2,5,2015,66.22912904396586,0.535851776599884,1,0.5338671326637268,1,0.5249720584778559,0
2015-05-28 00:00:00-04:00,0.5285909192990271,0.5375459708663342,0.5276228165330791,0.535851776599884,327656000,0.0,0.0,NVDA,Technology,Semiconductors,0.013736253823174893,0.5153277397155762,0.5217802554368973,0.5036242383718491,1.0398271532901286,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,3,5,2015,66.22912904396586,0.5356098413467407,0,0.5336251139640809,0,0.5233585295223054,0
2015-05-29 00:00:00-04:00,0.5358518526465322,0.5392402416603036,0.5348837497431936,0.5356098413467407,335168000,0.0,0.0,NVDA,Technology,Semiconductors,-0.00045149659608945125,0.5213300704956054,0.5217802554368973,0.5036242383718491,1.0273910362346068,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,4,5,2015,66.22912904396586,0.5416603684425354,1,0.5342543840408325,0,0.5210419652007875,0
2015-06-01 00:00:00-04:00,0.5389980718154198,0.5469850194009221,0.5356096837983353,0.5416603684425354,372660000,0.0,0.0,NVDA,Technology,Semiconductors,0.011296519646803338,0.5286877036094666,0.5217802554368973,0.5036242383718491,1.0245374816635635,0.9773362353676582,0.9481730092757938,0,0,0.017882476607438105,305502400.0,1.0034225590371795,0,6,2015,66.22912904396586,0.531011164188385,0,0.5312048554420471,0,0.5184257541384015,0
