date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,12.50715642911134,12.77714749583757,12.49985914913594,12.722419738769531,78926156,0.0,0.0,T,Communication Services,Telecom Services,-0.014339349334024143,12.670607376098634,12.659297847747803,12.806002998352051,0.9994813524889195,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,0,5,2015,46.3413903328756,12.53998851776123,0,12.656012535095215,0,12.657612437293643,0
2015-05-19 00:00:00-04:00,12.693226732332791,12.715117642593475,12.467017588394436,12.53998851776123,50670407,0.0,0.0,T,Communication Services,Telecom Services,-0.014339349334024143,12.670607376098634,12.659297847747803,12.806002998352051,0.9994813524889195,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,1,5,2015,46.3413903328756,12.631203651428223,1,12.698335456848145,1,12.66890557607015,1
2015-05-20 00:00:00-04:00,12.561882266377335,12.664040484925419,12.510803157103293,12.631203651428223,36118852,0.0,0.0,T,Communication Services,Telecom Services,0.007273940764602527,12.670607376098634,12.659297847747803,12.806002998352051,0.9994813524889195,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,2,5,2015,46.3413903328756,12.795389175415039,1,12.711470413208009,1,12.67533388591948,1
2015-05-21 00:00:00-04:00,12.605665433178508,12.850116929921121,12.594720435101506,12.795389175415039,55046624,0.0,0.0,T,Communication Services,Telecom Services,0.01299840684369391,12.670607376098634,12.659297847747803,12.806002998352051,0.9994813524889195,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,3,5,2015,46.3413903328756,12.66403579711914,0,12.672795486450195,0,12.674812498546782,0
2015-05-22 00:00:00-04:00,12.729710361176581,12.780789451542836,12.631198975777046,12.66403579711914,34886341,0.0,0.0,T,Communication Services,Telecom Services,-0.010265680589714332,12.670607376098634,12.659297847747803,12.806002998352051,0.9994813524889195,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,4,5,2015,46.3413903328756,12.649445533752441,0,12.646526908874511,0,12.695661544799805,1
2015-05-26 00:00:00-04:00,12.623905981770088,12.682282363836467,12.49985593953566,12.649445533752441,53827220,0.0,0.0,T,Communication Services,Telecom Services,-0.0011521021892577643,12.656012535095215,12.659297847747803,12.806002998352051,0.9994811160841882,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,1,5,2015,46.3413903328756,12.751603126525879,1,12.623905563354493,0,12.714946610586983,1
2015-05-27 00:00:00-04:00,12.678632197048932,12.806330862946895,12.623904460627916,12.751603126525879,48502886,0.0,0.0,T,Communication Services,Telecom Services,0.008076053017569196,12.698335456848145,12.659297847747803,12.806002998352051,1.00419485450347,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,2,5,2015,46.3413903328756,12.696878433227539,0,12.629744529724121,0,12.736316726321267,0
2015-05-28 00:00:00-04:00,12.755254822251095,12.758903461736768,12.638501122830375,12.696878433227539,25939411,0.0,0.0,T,Communication Services,Telecom Services,-0.004291593202465749,12.711470413208009,12.659297847747803,12.806002998352051,0.9988520619954945,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,3,5,2015,46.3413903328756,12.602014541625977,0,12.664040756225585,0,12.759250232151576,1
2015-05-29 00:00:00-04:00,12.678634121343013,12.704173674124181,12.602014541625977,12.602014541625977,39567872,0.0,0.0,T,Communication Services,Telecom Services,-0.007471434187579895,12.672795486450195,12.659297847747803,12.806002998352051,0.9944147331265705,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,4,5,2015,46.3413903328756,12.532692909240723,0,12.666230010986329,1,12.780620257059732,1
2015-06-01 00:00:00-04:00,12.598365648766904,12.623906122407291,12.49255880060791,12.532692909240723,37384067,0.0,0.0,T,Communication Services,Telecom Services,-0.0055008373586838966,12.646526908874511,12.659297847747803,12.806002998352051,0.9909987935459255,0.9917285709831328,0.9954044466592415,0,0,0.009559767576204019,43801163.75,0.7395310815229196,0,6,2015,46.3413903328756,12.536338806152344,1,12.683743476867676,1,12.800947870526995,1
