date,open,high,low,close,volume,dividends,splits,symbol,Sector,Industry,return,ma5,ma20,ma50,price_to_ma5,price_to_ma20,price_to_ma50,ma5_cross_ma20,ma20_cross_ma50,volatility,volume_ma20,rel_volume,day_of_week,month,year,rsi,next_day_close,next_day_direction,next_week_avg,next_week_direction,next_month_avg,next_month_direction
2015-05-18 00:00:00-04:00,41.41026607515638,41.617405163497665,41.090929802479174,41.4361572265625,24136500,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.0025155953099913475,41.20682373046875,40.613945960998535,39.96790565490723,0.9887004049278616,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,0,5,2015,32.027853298675225,41.3319206237793,0,41.013972473144534,0,40.504181271507626,0
2015-05-19 00:00:00-04:00,41.31454657373906,41.53171722860021,40.98444625049697,41.3319206237793,28574800,0.31,0.0,MSFT,Technology,Software - Infrastructure,-0.0025155953099913475,41.20682373046875,40.613945960998535,39.96790565490723,0.9887004049278616,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,1,5,2015,32.027853298675225,41.3319206237793,0,41.01918182373047,0,40.46860522315616,0
2015-05-20 00:00:00-04:00,41.166868805277645,41.63595821508042,41.06262781879744,41.3319206237793,25047900,0.0,0.0,MSFT,Technology,Software - Infrastructure,0.0,41.20682373046875,40.613945960998535,39.96790565490723,0.9887004049278616,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,2,5,2015,32.027853298675225,41.19291687011719,0,40.996595001220705,0,40.40738332839239,0
2015-05-21 00:00:00-04:00,41.07130186711552,41.34927996362227,40.8367572268579,41.19291687011719,22410700,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.003363108986088048,41.20682373046875,40.613945960998535,39.96790565490723,0.9887004049278616,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,3,5,2015,32.027853298675225,40.74120330810547,0,40.89930191040039,0,40.35815792992001,0
2015-05-22 00:00:00-04:00,41.08867425786729,41.1321077123675,40.671707129897,40.74120330810547,25720600,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.010965806656420773,41.20682373046875,40.613945960998535,39.96790565490723,0.9887004049278616,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,4,5,2015,32.027853298675225,40.471900939941406,0,40.95663757324219,1,40.31720533825102,0
2015-05-26 00:00:00-04:00,40.68038611110508,40.723819555251026,40.12442675925507,40.471900939941406,29581900,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.006610073986461851,41.013972473144534,40.613945960998535,39.96790565490723,0.9867832472565765,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,1,5,2015,32.027853298675225,41.357967376708984,1,41.013973236083984,1,40.27790814354306,0
2015-05-27 00:00:00-04:00,40.67170752220173,41.49695642070639,40.497970388764934,41.357967376708984,27335600,0.0,0.0,MSFT,Technology,Software - Infrastructure,0.021893373332833255,41.01918182373047,40.613945960998535,39.96790565490723,1.0082591982071794,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,2,5,2015,32.027853298675225,41.21898651123047,0,40.88193359375,0,40.19683147612072,0
2015-05-28 00:00:00-04:00,41.262419974767525,41.71413528582681,41.166864366729484,41.21898651123047,19283700,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.0033604375237450412,40.996595001220705,40.613945960998535,39.96790565490723,1.00542463368002,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,3,5,2015,32.027853298675225,40.706451416015625,0,40.692561340332034,0,40.10623986380441,0
2015-05-29 00:00:00-04:00,41.20160004133127,41.32321502807408,40.47190680711456,40.706451416015625,36519600,0.0,0.0,MSFT,Technology,Software - Infrastructure,-0.01243444195492771,40.89930191040039,40.613945960998535,39.96790565490723,0.9952847485072668,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,4,5,2015,32.027853298675225,41.02788162231445,1,40.56747207641602,0,40.00323976789202,0
2015-06-01 00:00:00-04:00,40.8802071607625,41.49697105388188,40.49798466966548,41.02788162231445,28837300,0.0,0.0,MSFT,Technology,Software - Infrastructure,0.007896296412916115,40.95663757324219,40.613945960998535,39.96790565490723,1.0017394994631788,0.9727613073804144,0.9854422436376654,0,0,0.009741228489520519,26480555.0,1.2558082713900822,0,6,2015,32.027853298675225,40.75857925415039,0,40.30686645507812,0,39.875832875569664,0
