Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,MA_20,BB_Upper,BB_Lower,BB_Width,BB_Position,Daily_Return,Volatility_10D,Volatility_30D,Weekly_Return,Monthly_Return,MA_5,MA_10,MA_50,MA_100,MA_200,STD_5,STD_20,Volume_MA_20,Price_Range,Daily_Change,DayOfWeek,Month,Target_1D,Target_1W,Target_1M
2013-03-21,25.53963231819699,25.9875221894645,25.440101024759596,25.6192569732666,24336100,28.661054485041305,-0.5914775940410948,-0.4420950027732641,-0.1493825912678307,27.087336826324464,28.52303146123629,25.651642191412638,0.10600485711216656,-0.011278588551675186,-0.004640339077703448,0.18610779944019498,0.28353125651887096,-0.048076908085089354,-0.09557274094835022,26.13482551574707,26.807654762268065,28.585675468444823,26.78486270904541,25.324694452285765,0.4221201591698538,0.7178473174559123,39582315.0,0.5474211647049039,0.0796246550696118,3,3,0,0,1
2013-03-22,25.678975766092055,25.88799167846805,25.50977313165495,25.609304428100586,18456300,28.96404446401752,-0.6335198882325983,-0.4803799798651309,-0.15313990836746738,27.01766538619995,28.59854658369391,25.436784188705992,0.11702574407494433,0.0545645807123507,-0.0003884790716764952,0.1803872046151856,0.28212031300130197,-0.034521412688575004,-0.056818155475559795,25.951689529418946,26.58570098876953,28.488931465148926,26.80974546432495,25.318871908187866,0.40896095708598984,0.7904405987469798,38687620.0,0.37821854681310185,-0.06967133799146907,4,3,0,0,1
2013-03-25,25.629209876438264,25.67897457314842,24.962352689154102,25.012117385864258,39199000,26.705618578575226,-0.7068782601196375,-0.5256796359160323,-0.18119862420360522,26.911167240142824,28.726368378463377,25.09596610182227,0.1349031888600399,-0.023096260295316487,-0.023319143396219988,0.17444364555521533,0.28795395589196104,-0.05134013444026142,-0.07371905013198576,25.680965423583984,26.286112976074218,28.366110305786133,26.8353249168396,25.31518925666809,0.5034625849036314,0.9076005691602774,38914970.0,0.7166218839943177,-0.6170924905740058,0,3,1,1,1
2013-03-26,24.962354111379046,25.36047740294777,24.912589411833554,25.09174346923828,26957200,28.210093520384035,-0.7499452370255746,-0.5705327561379407,-0.17941248088763384,26.80267858505249,28.781684157155166,24.823673012949815,0.14767222356696405,0.06772857541872507,0.003183500306896292,0.18882048671561277,0.28810508733475193,-0.05047071543072246,-0.07554088760246036,25.41422309875488,26.025341987609863,28.236521110534667,26.867871532440187,25.307226791381837,0.3358044823106008,0.9895027860513376,38682245.0,0.4478879911142144,0.12938935785923533,1,3,1,1,1
2013-03-27,24.882726205771117,26.156722470931083,24.604038988841992,25.967613220214844,52297400,24.53985301788309,-0.7052708343865071,-0.597480371787654,-0.10779046259885305,26.76386137008667,28.77786236234719,24.74986037782615,0.15050152624923704,0.3023218079505228,0.034906691599583484,0.2694043321709819,0.2964754376827144,0.008894001758347647,-0.04746263280907714,25.460007095336913,25.926806449890137,28.139777030944824,26.917437896728515,25.30613193511963,0.4004801759648617,1.0070004961302603,39081130.0,1.5526834820890905,1.0848870144437264,2,3,0,1,1
2013-03-28,25.96761847366333,26.047243137694423,25.400292505141568,25.460010528564453,28585700,25.104596974906343,-0.7027247697224652,-0.6185292513746162,-0.084195518347849,26.68075313568115,28.768332878459933,24.59317339290237,0.15648581823479227,0.20761773021140634,-0.019547529738129343,0.2804832326650364,0.2939637461881039,-0.006215888496232336,-0.04800886293769813,25.428157806396484,25.781491661071776,28.049801139831544,26.960932941436766,25.298567600250244,0.39086604985739615,1.0437898713893905,36359025.0,0.6469506325528549,-0.5076079450988757,3,3,0,1,1
2013-04-01,25.509769557438673,25.76855013257852,25.161412916290143,25.410240173339844,22249300,21.935453560497194,-0.6966920149782716,-0.6341618040953474,-0.06253021088292421,26.56878080368042,28.677662436442724,24.459899170918113,0.15874884499556516,0.22531871577280804,-0.001954844251488841,0.27619756616694596,0.2851527044484192,-0.007773122277476396,-0.06311938587737087,25.388344955444335,25.67001724243164,27.963806381225584,27.004228858947755,25.291202306747437,0.37771904348316604,1.0544408163811534,34768250.0,0.6071372162883755,-0.09952938409882961,0,4,0,1,1
2013-04-02,25.649115006157732,25.997473557847687,25.18131853162499,25.300756454467773,35153300,22.92131037975382,-0.6927597315419476,-0.6458813895846675,-0.046878341957280134,26.454320335388182,28.578274255283272,24.330366415493092,0.1605752023085513,0.22843952260099232,-0.004308645574587655,0.27600983600336415,0.28504014761910773,0.01153996937367019,-0.0849532356276893,25.44607276916504,25.563519096374513,27.869849166870118,27.045733242034913,25.28134874343872,0.32409441612193796,1.0619769599475453,34905880.0,0.8161550262226989,-0.3483585516899588,1,4,1,1,1
2013-04-03,25.70883546483542,26.266208061538194,25.57944610964429,26.12686538696289,48195200,40.838882820716094,-0.6158837572370537,-0.6398818631151448,0.023998105878091147,26.391118335723878,28.47252734975305,24.309709321694704,0.15773556751566,0.43652065812633134,0.03265155071477066,0.3317757879293708,0.29514212500653186,0.0412534871876733,-0.05303016476636713,25.65309715270996,25.53366012573242,27.80196910858154,27.096294956207274,25.2762726688385,0.368708089481493,1.040704507014587,35284530.0,0.686761951893903,0.41802992212747014,2,4,1,1,1
2013-04-04,26.495129988236577,27.102267269197828,25.98752210197613,26.943017959594727,82016800,50.282488526328365,-0.48352848659179415,-0.6086111878104747,0.1250827012186806,26.3722074508667,28.42470652222466,24.31970837950874,0.1556562206771589,0.6390525619946739,0.03123805938997526,0.33515839151959237,0.30850299123102015,0.03756235627464477,-0.016351683686120833,25.848178100585937,25.654092597961426,27.72911247253418,27.16198537826538,25.27020128250122,0.6925451377330818,1.026249535678981,37708740.0,1.1147451672216988,0.4478879713581492,3,4,1,1,1
2013-04-05,26.7340039450353,27.669593164086955,26.485176661551062,27.261516571044922,64566600,57.061109670605276,-0.34891374444245216,-0.5566716991368702,0.20775795469441805,26.312986660003663,28.172865978885014,24.453107341122312,0.14136588467993333,0.7549977037251441,0.011821192857007778,0.3323761053145754,0.2863629797939043,0.07075825991742213,-0.002185812034406709,26.20847930908203,25.818318557739257,27.660834274291993,27.235638236999513,25.257162742614746,0.8826440158810479,0.9299396594406759,37210060.0,1.1844165025358926,0.5275126260096208,4,4,0,1,1
2013-04-08,27.06245384644257,27.072407164840985,26.505079406539572,26.724048614501953,27256000,53.20284272793858,-0.28234506556599825,-0.5018063724226959,0.21946130685669762,26.257746982574464,27.98925640737205,24.526237557776877,0.13188560510897412,0.6346517741253416,-0.01971526254389766,0.35674139565148355,0.2917735477760019,0.0517038970194601,-0.06053180997194485,26.471240997314453,25.929792976379396,27.576631126403807,27.311679859161377,25.234469690322875,0.7745400735161286,0.8657547123987932,36362915.0,0.5673277583014134,-0.3384052319406159,0,4,0,0,1
2013-04-09,26.455313863317727,26.763859130153946,26.29606457086024,26.465267181396484,21311100,50.34364017895037,-0.2476160432687422,-0.4509683065919052,0.20335226332316297,26.18061046600342,27.7094063519561,24.651814580050736,0.11678840628547495,0.5930983390289801,-0.009683466634806237,0.3327321069581364,0.2925816715516529,0.04602671580292106,-0.048998624294121385,26.704143142700197,26.075107955932616,27.478095474243165,27.376574001312257,25.20799446105957,0.4354405460957599,0.7643979429763416,35646365.0,0.46779455929370783,0.009953318078757434,1,4,1,1,1
2013-04-10,26.883299349473084,27.709405836698146,26.773814739637956,27.440671920776367,45949400,63.99344493668404,-0.1397747953842483,-0.3887296043503738,0.24895480896612548,26.167671394348144,27.64588531302749,24.689457475668796,0.11298016521245538,0.9305873833083427,0.0368560321985163,0.3663851600089145,0.3119567981436879,0.05028565479841518,-0.02025584270283476,26.96690444946289,26.310000801086424,27.38055522918701,27.453312339782716,25.187938985824584,0.39447477382710294,0.7391069593396741,36565355.0,0.9355910970601897,0.5573725713032829,2,4,1,0,0
2013-04-11,27.35109529777611,27.968187813098396,27.12217464628622,27.88856315612793,33368500,67.70185503692815,-0.017961698690186267,-0.3145760232183363,0.29661432452815,26.214451122283936,27.84832367733763,24.580578567230244,0.12465434026690701,1.0123141424543296,0.01632216720657076,0.3409038231495297,0.3096633944031082,0.03509425699642099,0.006827203404705218,27.15601348876953,26.502095794677736,27.325415153503418,27.50964683532715,25.168928594589232,0.5684440280668854,0.816936277526846,36252805.0,0.8460131668121775,0.5374678583518211,3,4,0,0,0
2013-04-12,27.868654959304905,27.868654959304905,27.112219811172743,27.271469116210938,28697400,61.84394398647203,0.02845372942363511,-0.24597007268994203,0.27442380211357714,26.23236665725708,27.905874701521213,24.55885861299295,0.12759108365094177,0.8104563681409628,-0.02212713636275665,0.34680146885830837,0.3146794556862006,0.00036507672418295556,0.011816899413054305,27.158003997802734,26.683241653442384,27.248975410461426,27.561701526641844,25.140811128616335,0.5689230490775639,0.8367540221320663,36305355.0,0.7564351481321623,-0.5971858430939676,4,4,0,0,0
2013-04-15,27.032594666439987,27.351093270717108,26.23634815574718,26.395597457885742,30275400,59.481574940496856,-0.005375269492315482,-0.19785111205041675,0.19247584255810127,26.225897312164307,27.8956385907983,24.556156033530314,0.1273353021068621,0.5508162994749302,-0.03211677576271654,0.3981304312097501,0.3228961507861276,-0.012290471453414997,-0.01923077740813306,27.092313766479492,26.781777381896973,27.160193824768065,27.59116268157959,25.11324107170105,0.6453805404648516,0.8348706393169956,36239255.0,1.114745114969928,-0.636997208554245,0,4,1,0,1
2013-04-16,26.684237539707166,26.982831421059828,26.276160943753236,26.79372215270996,27365900,61.17645997876249,-5.8979375047840676e-05,-0.15829268551534298,0.15823370614029514,26.24729652404785,27.935452280981334,24.559140767114368,0.12863463902934077,0.6618409990955711,0.015082996149620387,0.39857181100707273,0.32636778405375727,0.012410793704148215,0.010131496755060532,27.158004760742188,26.931073951721192,27.104257469177245,27.630975036621095,25.082486057281493,0.5788905696148322,0.8440778784667421,36274865.0,0.7066704773065915,0.10948461300279533,1,4,0,0,0
2013-04-17,26.524987814884167,27.072408972949848,26.266207214446087,26.505081176757812,26440600,53.82436383653501,-0.018918613639755222,-0.13041787114022543,0.11149925750047021,26.25127782821655,27.941576915367367,24.560978741065735,0.12877842352755678,0.575076461458982,-0.01077270915578843,0.3763618415278368,0.32714001086784367,-0.03409503771335076,0.005285012775586573,26.970886611938475,26.968895530700685,27.074796295166017,27.66610942840576,25.054617404937744,0.6147763092089904,0.8451495435754084,36334185.0,0.8062017585037609,-0.01990663812635418,2,4,0,0,0
2013-04-18,26.69418884183117,26.69418884183117,25.032022625958096,25.569490432739258,39059000,50.734283312929115,-0.10811310310059596,-0.12595691753229954,0.017843814431703575,26.242817687988282,27.945566974440943,24.54006840153562,0.12976878524991883,0.30228232640996516,-0.03529854286350842,0.37830676220143067,0.34201376838377223,-0.08315497325573418,-0.03239167150081901,26.507072067260744,26.831542778015137,27.01607307434082,27.679745178222657,25.02640037536621,0.6240915384589255,0.8513746432263309,36086810.0,1.662166215873075,-1.1246984090919128,3,4,1,1,1
2013-04-19,25.49982171057181,25.838225081044442,25.21118114071962,25.609304428100586,20380900,51.3369123699653,-0.17358672224364824,-0.1354828784745693,-0.03810384376907894,26.24232006072998,27.945842294981432,24.53879782647853,0.12983015452209715,0.3142038830190117,0.0015570899023606977,0.3689490522406933,0.31693744481967573,-0.060948850281128175,-0.005027015474762697,26.17463912963867,26.666321563720704,26.949984588623046,27.696964015960692,24.999676332473754,0.5538697023902263,0.8517611171257264,35889050.0,0.6270439403248211,0.10948271752877758,4,4,1,1,1
2013-04-22,25.688927650122952,26.236348800784196,25.579444938711884,25.848176956176758,25687600,53.61366384613719,-0.2038501626688074,-0.14915633531341693,-0.05469382735539047,26.25426368713379,27.942378799433413,24.566148574834166,0.12859740668536854,0.37972184835077893,0.009327567984004359,0.3674993736000495,0.3140353337641309,-0.020739083575675665,0.008935465347376548,26.065155029296875,26.578734397888184,26.89663600921631,27.69726261138916,24.975788917541504,0.5533777452258142,0.844057556149811,36250615.0,0.656903862072312,0.15924930605380538,0,4,1,1,0
2013-04-23,26.097003453275565,26.20648805981196,25.649115505302113,25.858129501342773,25191500,48.011766694767275,-0.22444382136280794,-0.16421383252329513,-0.060229988839512805,26.296564292907714,27.89356398233827,24.699564603477157,0.12146071035304597,0.3627317229719457,0.00038503857285143717,0.3659100109622397,0.31306549749680945,-0.03491835311401703,0.009716198030320422,25.878036499023438,26.518020629882812,26.84547710418701,27.69557056427002,24.949811334609986,0.37479678150052975,0.7984998447152792,35550240.0,0.5573725545098469,-0.23887395193279204,1,4,1,1,0
2013-04-24,25.808364282980346,26.27615885872442,25.678973041807673,25.987520217895508,19729900,42.13115269103658,-0.2276989233341027,-0.17691085068545664,-0.05078807264864604,26.341353130340575,27.843508232163295,24.839198028517856,0.1140529944980315,0.38222490739613846,0.005003869925936266,0.30001472952661473,0.3127086412028498,-0.01952685809225707,0.038997211510869656,25.774524307250978,26.372705459594727,26.80267879486084,27.693082275390626,24.923137044906618,0.17826826504455423,0.7510775509113597,35188875.0,0.5971858169167454,0.1791559349151619,2,4,1,1,0
2013-04-25,25.947708426162933,26.276160359466203,25.878037091583675,26.017379760742188,17150000,39.24270160266242,-0.22527239954225564,-0.18658316045681644,-0.0386892390854392,26.343841457366942,27.8435527032959,24.844130211437985,0.11385668626619896,0.39115848217083404,0.0011489954638348454,0.27833271384969865,0.3036517515565032,0.01751655275184727,0.03689007472273542,25.864102172851563,26.18558712005615,26.7781941986084,27.681337623596193,24.895318155288695,0.16119647084639643,0.7498556229644779,33431505.0,0.3981232678825286,0.06967133457925456,3,4,1,1,0
2013-04-26,26.4752213497457,27.490437045567546,26.4752213497457,26.724048614501953,33018000,50.0,-0.16443162590635652,-0.18215285354672445,0.01772122764036793,26.407043361663817,27.855592284081755,24.95849443924588,0.10970928494939769,0.6094216591280143,0.027161415187015203,0.31037255248998363,0.3144146458477347,0.04352887402822936,0.029129954604308894,26.087051010131837,26.130845069885254,26.757093620300292,27.669891567230223,24.868842916488646,0.3640028435353173,0.7242744612089685,33653120.0,1.0152156958218477,0.2488272647562546,4,4,1,1,0
2013-04-29,27.03259719466513,27.281424489828392,26.73400519982985,26.85344123840332,29201100,53.333357355759794,-0.10456856971622486,-0.16663599678062455,0.06206742706439969,26.47920341491699,27.860919313084043,25.09748751674994,0.10436234629238623,0.6354250262238362,0.004841804689396989,0.26098759984465053,0.3117057108274705,0.038891109571514315,0.054730170212440754,26.28810386657715,26.17662944793701,26.72683624267578,27.669294395446776,24.846498231887818,0.46318845876170456,0.6908579490835257,34000710.0,0.547419289998544,-0.17915595626180902,0,4,1,1,0
2013-04-30,27.002735150842422,27.71935892055655,26.88329912149104,27.639734268188477,36245700,51.766786725416225,0.006248580041994245,-0.1320590814161008,0.13830766145809503,26.596152305603027,27.953623885034144,25.23868072617191,0.10208029822006527,0.8843844609339037,0.029280903806871317,0.2893452145090557,0.32182486744896843,0.06889921278927713,0.08773998512567371,26.644424819946288,26.261230659484863,26.715887870788574,27.672379856109618,24.830573301315308,0.6828941850814085,0.678735789715558,34055330.0,0.836059799065513,0.6369991173460541,1,4,0,0,0
2013-05-01,27.71935661649466,27.789027944225392,27.18188883388395,27.301326751708984,64567600,44.684655817562124,0.06600445298192525,-0.0924463745364956,0.15845082751842085,26.654875373840333,28.02838689239762,25.281363855283047,0.10305893381931024,0.7353279783731529,-0.012243515556116469,0.2914296926560717,0.3243689497626582,0.05055528664519371,0.0790715606010246,26.907186126708986,26.340855216979982,26.686028518676757,27.669592990875245,24.813752574920656,0.6164732034265306,0.6867557592786424,34873950.0,0.6071391103414427,-0.4180298647856766,2,5,1,0,0
2013-05-02,27.878608693499903,28.88387113303063,27.848748736459843,28.834104537963867,104257000,62.13290840240682,0.23434241669044198,-0.027088616291108085,0.26143103298155007,26.74942970275879,28.43204916205697,25.06681024346061,0.12580600618372395,1.1194730554449295,0.0561429779656748,0.3145308944782995,0.3506318759185394,0.1082631995660015,0.10361898034472472,27.47053108215332,26.66731662750244,26.69618064880371,27.689499187469483,24.805043621063234,0.8447822711750895,0.8413097296490912,35985960.0,1.035122396570788,0.9554958444639645,3,5,0,0,0
2013-05-03,28.903777409045453,28.933635467310054,28.017951011966705,28.177200317382812,58506400,64.31997836533819,0.31115794995771395,0.04056069695865633,0.2705972529990576,26.795213890075683,28.583044760093124,25.007383020058242,0.133444045444221,0.8864980884052103,-0.02278219598309894,0.3583951579113623,0.3583852357579267,0.05437618093885299,0.04580713116989843,27.761161422729494,26.924106216430665,26.71668399810791,27.697660732269288,24.805342206954958,0.7704615016272425,0.8939154350087196,35682950.0,0.9156844553433494,-0.7265770916626408,4,5,0,0,0
2013-05-06,28.197107073888702,28.326496423183556,27.35109394880244,27.440671920776367,43939400,54.93170108414024,0.3090406985152292,0.09425669726997091,0.2147840012452583,26.831045055389403,28.641452710487734,25.020637400291072,0.13494872461068633,0.6683672911098724,-0.026139161744613504,0.4014189918760556,0.3683954430512262,0.021867986198105704,0.0065717308596737745,27.878607559204102,27.083355712890626,26.72544277191162,27.694973373413085,24.802754402160645,0.629331652414643,0.9052038275491647,36517120.0,0.9754024743811165,-0.756435153112335,0,5,0,0,0
2013-05-07,27.420766501258253,27.719360387238776,26.72405123077348,26.76386260986328,41259100,51.86247071271806,0.2498695656197576,0.12537927093992826,0.12449029467982933,26.845974826812743,28.648589739431138,25.043359914194347,0.13429312395972387,0.4772241380078818,-0.024664458394717648,0.43037069991955723,0.36923645095941415,-0.03168885958984291,0.0014898189991963129,27.703433227539062,27.173929023742676,26.71787841796875,27.684124507904052,24.791706476211548,0.8087643252939242,0.9013074563091968,37514520.0,0.9953091564652965,-0.6569038913949719,1,5,1,1,0
2013-05-08,26.75390863780462,27.17193854925789,26.524987993018705,26.99278450012207,34654900,61.403516278774084,0.21892447478930777,0.14408831170980418,0.07483616307950358,26.82358045578003,28.60610414129193,25.041056770268128,0.13290721486271959,0.5474619343679156,0.008553395060936442,0.43102284327566887,0.36964825207695645,-0.011301364742927755,0.01993243881159068,27.64172477722168,27.27445545196533,26.712503776550292,27.679546127319338,24.78235058784485,0.85742219284676,0.8912618427559504,36949795.0,0.6469505562391866,0.23887586231744962,2,5,0,0,0
2013-05-09,26.95296979275315,27.420764376621253,26.724049160119915,26.913158416748047,33457200,60.380333588338715,0.1858329414217792,0.1524372376521992,0.03339570376958001,26.774810218811034,28.4866188107593,25.063001626862768,0.12786709432925203,0.5404099496251372,-0.0029499025331626294,0.4323058339872061,0.35705320056717127,-0.06662062692762472,-0.01922378233125266,27.257535552978517,27.36403331756592,26.71588779449463,27.667602443695067,24.773790941238403,0.5726525811536965,0.8559042959741323,36954230.0,0.6967152165013388,-0.03981137600510465,3,5,0,0,0
2013-05-10,27.01268900283763,27.17193831071688,26.445363106217613,26.554847717285156,30847100,55.52100057192058,0.12920558237129853,0.14779090659601907,-0.018585324224720534,26.738979148864747,28.43695982222284,25.040998475506655,0.12700415104891416,0.44577929111070674,-0.013313587870828036,0.4183773375412115,0.35431634526453715,-0.057576784841069206,-0.0478230244913036,26.933065032958986,27.34711322784424,26.704541244506835,27.666308555603027,24.763489494323732,0.3291296243669991,0.8489903366790466,37061715.0,0.7265752044992659,-0.4578412855524725,4,5,1,0,0
2013-05-13,26.475221758711847,27.20179692740728,26.405550427248095,26.694189071655273,29068800,56.4024342150235,0.09448253922029082,0.13712923312087344,-0.04264669390058262,26.753908729553224,28.444411274668123,25.063406184438325,0.1263742477559936,0.48233671458510236,0.005247303838967765,0.41852254617614687,0.35429562534465514,-0.027203519333500847,-0.02116791149371977,26.783768463134766,27.331188011169434,26.685431289672852,27.66700527191162,24.755377712249757,0.17410835854905304,0.84525127255745,37001385.0,0.7962465001591852,0.21896731294342686,0,5,1,0,0
2013-05-14,26.76386201169086,27.152033864949743,26.694190676039696,26.943017959594727,24930300,57.18563046033959,0.08605074958751402,0.12691353641420156,-0.040862786826687536,26.76137351989746,28.453933542421147,25.068813497373775,0.12649276176091961,0.5536596744812705,0.009321462707539974,0.3900661246162856,0.3544278741933513,0.006693927268383915,0.020739083575675554,26.819599533081053,27.26151638031006,26.672492332458496,27.660635318756103,24.744080963134767,0.18694899928014366,0.8462800112618429,36879605.0,0.45784318891004716,0.17915594790386535,1,5,0,0,0
2013-05-15,26.793722162767605,26.863393498922253,26.2761609536166,26.475223541259766,30299800,53.23034637788116,0.04114707761958769,0.10976024465527878,-0.06861316703569109,26.75988063812256,28.453444849946905,25.066316426298215,0.12657487039846255,0.4159591662142661,-0.01736236152299242,0.3945468139984385,0.3468169005171574,-0.01917404848914217,-0.011887061067324733,26.716087341308594,27.178906059265138,26.65417869567871,27.65257329940796,24.742836837768554,0.2090619734872853,0.8467821059121725,37072565.0,0.5872325453056533,-0.3184986215078389,2,5,0,0,0
2013-05-16,26.355785797239086,26.425457133891364,25.778506567032544,26.007427215576172,35499100,44.76745481568633,-0.031819860331410155,0.081444223657941,-0.11326408398935116,26.781777477264406,28.420989524413198,25.142565430115614,0.12241249099618966,0.2638041206947201,-0.017669211553759556,0.22213767604474421,0.338219872395126,-0.03365384274661121,-0.018775794643407173,26.534941101074217,26.896238327026367,26.62790252685547,27.64033098220825,24.754880084991456,0.34428186065583405,0.8196060235743959,36894570.0,0.6469505668588198,-0.34835858166291445,3,5,1,0,0
2013-05-17,26.276161380922368,26.47522397180271,26.077100688443586,26.12686538696289,29462700,44.68704715387737,-0.0790972383837456,0.04933593124960368,-0.12843316963334928,26.80765552520752,28.384070510072657,25.23124054034238,0.11760931375612604,0.284070138643452,0.00459246392950341,0.22114263895878944,0.33649068540371296,-0.01611691902279977,0.02179843809127968,26.449344635009766,26.691204833984376,26.581521186828613,27.640231437683106,24.77030737876892,0.3884635563252549,0.788207492432569,37348660.0,0.39812328335912284,-0.1492959939594769,4,5,0,0,0
2013-05-20,26.057191952074753,26.067145270657683,25.569490731919515,25.639162063598633,42402900,34.70320713518596,-0.1541416345804869,0.008640418083585566,-0.16278205266407247,26.797204780578614,28.402901445616294,25.191508115540934,0.119840608614628,0.1393955526609984,-0.018666736944555895,0.2061206513802232,0.336002718692003,-0.03952272178879934,0.001165890138948189,26.238339233398438,26.511053848266602,26.537727584838866,27.62858631134033,24.79046238899231,0.4943294300584804,0.8028483325188396,38184425.0,0.4976545387381677,-0.41802988847612,0,5,0,0,0
